job_skill_id,job_id,skill_id
3955,1469,41
3956,1469,40
3957,1470,8
3958,1470,7
3959,1470,6
3960,1471,15
3961,1471,16
3962,1472,37
3963,1472,38
3964,1472,39
3965,1473,26
3966,1473,24
3967,1474,40
3968,1474,41
3969,1474,42
3970,1475,14
3971,1475,11
3972,1475,12
3973,1475,13
3974,1476,23
3975,1476,24
3976,1476,25
3977,1476,26
3978,1477,3
3979,1477,1
3980,1477,5
3981,1477,4
3982,1478,43
3983,1478,44
3984,1479,44
3985,1479,43
3986,1480,42
3987,1480,41
3988,1481,42
3989,1481,41
3990,1481,40
3991,1482,7
3992,1482,6
3993,1482,9
3994,1483,23
3995,1483,24
3996,1483,26
3997,1483,25
3998,1484,42
3999,1484,41
4000,1484,40
4001,1485,13
4002,1485,14
4003,1485,11
4004,1486,1
4005,1486,5
4006,1487,30
4007,1487,29
4008,1488,37
4009,1488,38
4010,1489,45
4011,1490,43
4012,1490,44
4013,1491,15
4014,1491,16
4015,1492,18
4016,1492,16
4017,1493,20
4018,1493,21
4019,1493,22
4020,1493,19
4021,1494,29
4022,1494,28
4023,1494,27
4024,1494,30
4025,1495,42
4026,1495,41
4027,1496,27
4028,1496,30
4029,1497,23
4030,1497,24
4031,1497,25
4032,1498,13
4033,1498,11
4034,1498,14
4035,1498,12
4036,1499,38
4037,1499,39
4038,1499,37
4039,1500,17
4040,1500,16
4041,1500,15
4042,1500,18
4043,1501,27
4044,1501,30
4045,1501,28
4046,1501,29
4047,1502,39
4048,1502,38
4049,1502,37
4050,1503,36
4051,1503,34
4052,1503,35
4053,1504,27
4054,1504,30
4055,1505,11
4056,1505,13
4057,1505,14
4058,1505,12
4059,1506,45
4060,1507,42
4061,1507,40
4062,1507,41
4063,1508,30
4064,1508,29
4065,1509,26
4066,1509,24
4067,1509,23
4068,1510,18
4069,1510,15
4070,1510,17
4071,1510,16
4072,1511,45
4073,1512,40
4074,1512,42
4075,1513,47
4076,1513,48
4077,1514,43
4078,1514,44
4079,1515,5
4080,1515,3
4081,1516,18
4082,1516,15
4083,1516,16
4084,1517,15
4085,1517,16
4086,1517,18
4087,1517,17
4088,1518,16
4089,1518,15
4090,1518,17
4091,1519,27
4092,1519,29
4093,1519,28
4094,1519,30
4095,1520,48
4096,1520,47
4097,1521,44
4098,1521,43
4099,1522,9
4100,1522,8
4101,1522,10
4102,1522,6
4103,1523,31
4104,1523,32
4105,1523,33
4106,1524,25
4107,1524,26
4108,1524,24
4109,1524,23
4110,1525,28
4111,1525,29
4112,1525,30
4113,1526,41
4114,1526,42
4115,1527,35
4116,1527,36
4117,1528,46
4118,1529,33
4119,1529,31
4120,1529,32
4121,1530,25
4122,1530,26
4123,1531,14
4124,1531,11
4125,1532,25
4126,1532,24
4127,1533,35
4128,1533,36
4129,1533,34
4130,1534,20
4131,1534,21
4132,1535,23
4133,1535,25
4134,1535,24
4135,1536,26
4136,1536,25
4137,1537,13
4138,1537,14
4139,1538,7
4140,1538,10
4141,1538,8
4142,1538,6
4143,1539,38
4144,1539,39
4145,1540,8
4146,1540,7
4147,1540,6
4148,1540,10
4149,1541,46
4150,1542,18
4151,1542,17
4152,1542,16
4153,1543,28
4154,1543,30
4155,1544,46
4156,1545,22
4157,1545,19
4158,1545,20
4159,1545,21
4160,1546,18
4161,1546,16
4162,1546,15
4163,1547,17
4164,1547,15
4165,1547,16
4166,1547,18
4167,1548,34
4168,1548,36
4169,1549,25
4170,1549,24
4171,1549,26
4172,1550,38
4173,1550,39
4174,1551,32
4175,1551,31
4176,1552,30
4177,1552,28
4178,1553,46
4179,1554,31
4180,1554,32
4181,1554,33
4182,1555,17
4183,1555,18
4184,1555,15
4185,1556,31
4186,1556,32
4187,1556,33
4188,1557,48
4189,1557,47
4190,1558,16
4191,1558,17
4192,1558,15
4193,1558,18
4194,1559,39
4195,1559,38
4196,1559,37
4197,1560,22
4198,1560,19
4199,1560,20
4200,1561,14
4201,1561,12
4202,1561,11
4203,1561,13
4204,1562,28
4205,1562,29
4206,1563,40
4207,1563,42
4208,1563,41
4209,1564,28
4210,1564,30
4211,1565,45
4212,1566,34
4213,1566,36
4214,1566,35
4215,1567,39
4216,1567,38
4217,1567,37
4218,1568,30
4219,1568,27
4220,1568,29
4221,1568,28
4222,1569,26
4223,1569,25
4224,1569,23
4225,1570,23
4226,1570,25
4227,1571,10
4228,1571,7
4229,1571,9
4230,1571,6
4231,1572,14
4232,1572,11
4233,1572,13
4234,1572,12
4235,1573,3
4236,1573,2
4237,1574,18
4238,1574,17
4239,1575,1
4240,1575,4
4241,1576,46
4242,1577,33
4243,1577,32
4244,1578,17
4245,1578,15
4246,1579,27
4247,1579,30
4248,1579,29
4249,1579,28
4250,1580,23
4251,1580,26
4252,1581,38
4253,1581,39
4254,1581,37
4255,1582,6
4256,1582,7
4257,1582,9
4258,1582,10
4259,1583,42
4260,1583,40
4261,1583,41
4262,1584,28
4263,1584,27
4264,1585,29
4265,1585,28
4266,1586,43
4267,1586,44
4268,1587,45
4269,1588,16
4270,1588,17
4271,1588,15
4272,1589,20
4273,1589,22
4274,1590,44
4275,1590,43
4276,1591,47
4277,1591,48
4278,1592,14
4279,1592,13
4280,1592,12
4281,1593,37
4282,1593,38
4283,1593,39
4284,1594,30
4285,1594,27
4286,1595,22
4287,1595,20
4288,1596,45
4289,1597,21
4290,1597,22
4291,1598,29
4292,1598,27
4293,1599,14
4294,1599,11
4295,1600,46
4296,1601,38
4297,1601,39
4298,1601,37
4299,1602,30
4300,1602,28
4301,1602,29
4302,1603,38
4303,1603,39
4304,1603,37
4305,1604,23
4306,1604,24
4307,1604,25
4308,1605,5
4309,1605,1
4310,1605,2
4311,1605,3
4312,1606,25
4313,1606,23
4314,1607,39
4315,1607,38
4316,1608,34
4317,1608,35
4318,1609,37
4319,1609,39
4320,1610,9
4321,1610,6
4322,1610,7
4323,1610,10
4324,1611,36
4325,1611,34
4326,1612,36
4327,1612,35
4328,1612,34
4329,1613,47
4330,1613,48
4331,1614,14
4332,1614,13
4333,1614,11
4334,1614,12
4335,1615,43
4336,1615,44
4337,1616,9
4338,1616,7
4339,1616,10
4340,1617,21
4341,1617,20
4342,1617,22
4343,1617,19
4344,1618,28
4345,1618,30
4346,1618,29
4347,1619,14
4348,1619,12
4349,1620,27
4350,1620,29
4351,1620,30
4352,1621,39
4353,1621,38
4354,1621,37
4355,1622,26
4356,1622,25
4357,1623,19
4358,1623,21
4359,1624,31
4360,1624,33
4361,1625,29
4362,1625,28
4363,1626,18
4364,1626,15
4365,1626,16
4366,1627,39
4367,1627,37
4368,1627,38
4369,1628,30
4370,1628,28
4371,1629,45
4372,1630,38
4373,1630,37
4374,1631,29
4375,1631,30
4376,1631,28
4377,1631,27
4378,1632,33
4379,1632,32
4380,1632,31
4381,1633,12
4382,1633,11
4383,1634,29
4384,1634,28
4385,1634,30
4386,1634,27
4387,1635,25
4388,1635,24
4389,1635,23
4390,1636,24
4391,1636,23
4392,1637,19
4393,1637,22
4394,1637,21
4395,1638,10
4396,1638,7
4397,1639,26
4398,1639,25
4399,1639,23
4400,1639,24
4401,1640,12
4402,1640,11
4403,1640,14
4404,1640,13
4405,1641,45
4406,1642,36
4407,1642,35
4408,1642,34
4409,1643,48
4410,1643,47
4411,1644,19
4412,1644,20
4413,1644,21
4414,1645,37
4415,1645,39
4416,1645,38
4417,1646,32
4418,1646,33
4419,1647,38
4420,1647,37
4421,1648,7
4422,1648,8
4423,1649,29
4424,1649,30
4425,1649,27
4426,1649,28
4427,1650,15
4428,1650,17
4429,1650,18
4430,1651,28
4431,1651,30
4432,1651,29
4433,1651,27
4434,1652,31
4435,1652,33
4436,1652,32
4437,1653,20
4438,1653,22
4439,1653,19
4440,1653,21
4441,1654,9
4442,1654,7
4443,1655,48
4444,1655,47
4445,1656,8
4446,1656,6
4447,1656,7
4448,1656,10
4449,1657,43
4450,1657,44
4451,1658,24
4452,1658,26
4453,1658,25
4454,1658,23
4455,1659,27
4456,1659,29
4457,1660,9
4458,1660,7
4459,1660,10
4460,1660,6
4461,1661,48
4462,1661,47
4463,1662,28
4464,1662,30
4465,1663,8
4466,1663,6
4467,1664,18
4468,1664,17
4469,1665,17
4470,1665,15
4471,1665,16
4472,1666,22
4473,1666,19
4474,1667,37
4475,1667,39
4476,1668,23
4477,1668,25
4478,1669,18
4479,1669,15
4480,1670,16
4481,1670,17
4482,1671,30
4483,1671,27
4484,1671,28
4485,1671,29
4486,1672,37
4487,1672,38
4488,1673,8
4489,1673,6
4490,1673,9
4491,1674,20
4492,1674,19
4493,1674,21
4494,1674,22
4495,1675,28
4496,1675,27
4497,1676,27
4498,1676,28
4499,1676,30
4500,1676,29
4501,1677,19
4502,1677,22
4503,1677,20
4504,1678,27
4505,1678,28
4506,1678,30
4507,1679,28
4508,1679,27
4509,1679,30
4510,1680,46
4511,1681,26
4512,1681,23
4513,1682,44
4514,1682,43
4515,1683,7
4516,1683,10
4517,1684,20
4518,1684,22
4519,1684,21
4520,1685,17
4521,1685,15
4522,1685,16
4523,1685,18
4524,1686,46
4525,1687,46
4526,1688,39
4527,1688,38
4528,1688,37
4529,1689,18
4530,1689,15
4531,1689,17
4532,1689,16
4533,1690,47
4534,1690,48
4535,1691,31
4536,1691,33
4537,1692,42
4538,1692,40
4539,1693,24
4540,1693,26
4541,1694,35
4542,1694,34
4543,1694,36
4544,1695,44
4545,1695,43
4546,1696,42
4547,1696,41
4548,1696,40
4549,1697,17
4550,1697,18
4551,1697,16
4552,1698,45
4553,1699,15
4554,1699,17
4555,1700,28
4556,1700,30
4557,1700,27
4558,1701,46
4559,1702,37
4560,1702,39
4561,1702,38
4562,1703,48
4563,1703,47
4564,1704,25
4565,1704,24
4566,1705,46
4567,1706,43
4568,1706,44
4569,1707,28
4570,1707,30
4571,1707,29
4572,1707,27
4573,1708,36
4574,1708,34
4575,1708,35
4576,1709,27
4577,1709,30
4578,1709,28
4579,1710,27
4580,1710,30
4581,1710,29
4582,1710,28
4583,1711,37
4584,1711,39
4585,1711,38
4586,1712,21
4587,1712,20
4588,1712,22
4589,1713,33
4590,1713,31
4591,1713,32
4592,1714,26
4593,1714,25
4594,1714,24
4595,1714,23
4596,1715,16
4597,1715,15
4598,1715,17
4599,1715,18
4600,1716,26
4601,1716,24
4602,1716,23
4603,1716,25
4604,1717,29
4605,1717,27
4606,1717,28
4607,1717,30
4608,1718,20
4609,1718,19
4610,1718,21
4611,1718,22
4612,1719,39
4613,1719,38
4614,1719,37
4615,1720,48
4616,1720,47
4617,1721,13
4618,1721,12
4619,1721,11
4620,1721,14
4621,1722,48
4622,1722,47
4623,1723,23
4624,1723,26
4625,1723,24
4626,1723,25
4627,1724,26
4628,1724,25
4629,1725,46
4630,1726,11
4631,1726,12
4632,1726,14
4633,1726,13
4634,1727,35
4635,1727,36
4636,1727,34
4637,1728,23
4638,1728,25
4639,1729,22
4640,1729,19
4641,1730,15
4642,1730,17
4643,1730,18
4644,1730,16
4645,1731,30
4646,1731,28
4647,1731,27
4648,1731,29
4649,1732,6
4650,1732,9
4651,1732,7
4652,1732,10
4653,1733,39
4654,1733,38
4655,1733,37
4656,1734,43
4657,1734,44
4658,1735,20
4659,1735,19
4660,1736,44
4661,1736,43
4662,1737,17
4663,1737,16
4664,1738,43
4665,1738,44
4666,1739,15
4667,1739,17
4668,1739,16
4669,1739,18
4670,1740,13
4671,1740,12
4672,1741,3
4673,1741,1
4674,1741,2
4675,1741,5
4676,1742,38
4677,1742,37
4678,1743,13
4679,1743,11
4680,1743,14
4681,1744,43
4682,1744,44
4683,1745,25
4684,1745,23
4685,1745,24
4686,1745,26
4687,1746,13
4688,1746,11
4689,1746,14
4690,1746,12
4691,1747,27
4692,1747,30
4693,1748,11
4694,1748,14
4695,1749,11
4696,1749,14
4697,1749,13
4698,1750,30
4699,1750,27
4700,1750,29
4701,1751,15
4702,1751,17
4703,1751,18
4704,1751,16
4705,1752,10
4706,1752,8
4707,1752,9
4708,1752,7
4709,1753,21
4710,1753,22
4711,1753,19
4712,1754,23
4713,1754,25
4714,1755,17
4715,1755,15
4716,1756,36
4717,1756,35
4718,1756,34
4719,1757,23
4720,1757,26
4721,1757,24
4722,1758,23
4723,1758,26
4724,1758,24
4725,1758,25
4726,1759,18
4727,1759,16
4728,1759,15
4729,1759,17
4730,1760,27
4731,1760,28
4732,1761,35
4733,1761,36
4734,1762,22
4735,1762,19
4736,1762,21
4737,1762,20
4738,1763,24
4739,1763,23
4740,1763,26
4741,1763,25
4742,1764,43
4743,1764,44
4744,1765,16
4745,1765,15
4746,1766,22
4747,1766,19
4748,1766,20
4749,1766,21
4750,1767,14
4751,1767,12
4752,1767,13
4753,1768,25
4754,1768,23
4755,1768,24
4756,1768,26
4757,1769,25
4758,1769,26
4759,1770,29
4760,1770,28
4761,1770,27
4762,1770,30
4763,1771,24
4764,1771,26
4765,1771,23
4766,1771,25
4767,1772,45
4768,1773,23
4769,1773,26
4770,1774,36
4771,1774,35
4772,1775,38
4773,1775,37
4774,1775,39
4775,1776,16
4776,1776,15
4777,1776,18
4778,1777,26
4779,1777,25
4780,1778,12
4781,1778,11
4782,1778,13
4783,1779,32
4784,1779,31
4785,1779,33
4786,1780,46
4787,1781,47
4788,1781,48
4789,1782,12
4790,1782,14
4791,1782,13
4792,1783,42
4793,1783,41
4794,1784,5
4795,1784,4
4796,1784,1
4797,1784,3
4798,1785,42
4799,1785,41
4800,1785,40
4801,1786,27
4802,1786,28
4803,1786,30
4804,1787,48
4805,1787,47
4806,1788,20
4807,1788,22
4808,1788,21
4809,1788,19
4810,1789,41
4811,1789,40
4812,1789,42
4813,1790,13
4814,1790,11
4815,1790,14
4816,1790,12
4817,1791,44
4818,1791,43
4819,1792,4
4820,1792,2
4821,1792,3
4822,1793,43
4823,1793,44
4824,1794,10
4825,1794,8
4826,1794,9
4827,1795,21
4828,1795,20
4829,1796,9
4830,1796,6
4831,1796,10
4832,1796,7
4833,1797,38
4834,1797,39
4835,1798,40
4836,1798,42
4837,1798,41
4838,1799,44
4839,1799,43
4840,1800,32
4841,1800,31
4842,1800,33
4843,1801,31
4844,1801,32
4845,1801,33
4846,1802,42
4847,1802,41
4848,1802,40
4849,1803,42
4850,1803,40
4851,1803,41
4852,1804,45
4853,1805,18
4854,1805,15
4855,1805,16
4856,1805,17
4857,1806,24
4858,1806,25
4859,1807,15
4860,1807,17
4861,1807,16
4862,1808,28
4863,1808,27
4864,1809,16
4865,1809,15
4866,1809,17
4867,1809,18
4868,1810,36
4869,1810,34
4870,1810,35
4871,1811,27
4872,1811,28
4873,1811,29
4874,1811,30
4875,1812,15
4876,1812,17
4877,1812,16
4878,1812,18
4879,1813,18
4880,1813,15
4881,1814,2
4882,1814,3
4883,1814,1
4884,1815,30
4885,1815,29
4886,1816,16
4887,1816,18
4888,1817,17
4889,1817,16
4890,1817,18
4891,1818,30
4892,1818,28
4893,1819,37
4894,1819,38
4895,1819,39
4896,1820,32
4897,1820,33
4898,1821,23
4899,1821,24
4900,1821,26
4901,1822,45
4902,1823,18
4903,1823,16
4904,1824,18
4905,1824,16
4906,1824,15
4907,1825,4
4908,1825,5
4909,1825,1
4910,1825,3
4911,1826,30
4912,1826,28
4913,1827,5
4914,1827,3
4915,1827,2
4916,1827,1
4917,1828,10
4918,1828,9
4919,1828,7
4920,1829,32
4921,1829,31
4922,1829,33
4923,1830,38
4924,1830,37
4925,1831,17
4926,1831,15
4927,1831,18
4928,1832,24
4929,1832,23
4930,1832,26
4931,1832,25
4932,1833,48
4933,1833,47
4934,1834,43
4935,1834,44
4936,1835,47
4937,1835,48
4938,1836,26
4939,1836,25
4940,1836,24
4941,1837,45
4942,1838,32
4943,1838,31
4944,1838,33
4945,1839,35
4946,1839,36
4947,1839,34
4948,1840,43
4949,1840,44
4950,1841,25
4951,1841,26
4952,1841,23
4953,1841,24
4954,1842,27
4955,1842,30
4956,1842,28
4957,1842,29
4958,1843,10
4959,1843,7
4960,1844,43
4961,1844,44
4962,1845,30
4963,1845,29
4964,1845,27
4965,1846,17
4966,1846,18
4967,1846,16
4968,1846,15
4969,1847,24
4970,1847,26
4971,1847,23
4972,1848,24
4973,1848,26
4974,1848,25
4975,1849,29
4976,1849,30
4977,1849,27
4978,1850,19
4979,1850,21
4980,1851,29
4981,1851,28
4982,1852,45
4983,1853,19
4984,1853,22
4985,1853,20
4986,1854,11
4987,1854,12
4988,1854,14
4989,1854,13
4990,1855,7
4991,1855,8
4992,1855,6
4993,1855,10
4994,1856,17
4995,1856,16
4996,1857,17
4997,1857,18
4998,1857,15
4999,1857,16
5000,1858,42
5001,1858,41
5002,1858,40
5003,1859,43
5004,1859,44
5005,1860,16
5006,1860,15
5007,1861,46
5008,1862,39
5009,1862,38
5010,1863,20
5011,1863,21
5012,1864,10
5013,1864,9
5014,1864,6
5015,1865,21
5016,1865,19
5017,1865,22
5018,1866,43
5019,1866,44
5020,1867,38
5021,1867,39
5022,1868,23
5023,1868,26
5024,1868,25
5025,1869,18
5026,1869,15
5027,1869,16
5028,1870,17
5029,1870,15
5030,1870,16
5031,1870,18
5032,1871,46
5033,1872,16
5034,1872,15
5035,1872,18
5036,1873,46
5037,1874,9
5038,1874,6
5039,1875,29
5040,1875,30
5041,1875,27
5042,1875,28
5043,1876,33
5044,1876,31
5045,1876,32
5046,1877,45
5047,1878,15
5048,1878,18
5049,1879,13
5050,1879,14
5051,1879,12
5052,1880,27
5053,1880,28
5054,1880,29
5055,1881,47
5056,1881,48
5057,1882,10
5058,1882,8
5059,1882,9
5060,1883,31
5061,1883,33
5062,1883,32
5063,1884,44
5064,1884,43
5065,1885,13
5066,1885,11
5067,1885,14
5068,1885,12
5069,1886,7
5070,1886,6
5071,1886,8
5072,1886,10
5073,1887,36
5074,1887,34
5075,1887,35
5076,1888,28
5077,1888,30
5078,1888,27
5079,1889,23
5080,1889,24
5081,1889,25
5082,1889,26
5083,1890,6
5084,1890,8
5085,1890,9
5086,1890,7
5087,1891,27
5088,1891,30
5089,1891,28
5090,1892,33
5091,1892,32
5092,1893,17
5093,1893,18
5094,1894,44
5095,1894,43
5096,1895,45
5097,1896,29
5098,1896,28
5099,1896,27
5100,1897,16
5101,1897,17
5102,1897,15
5103,1898,32
5104,1898,33
5105,1899,33
5106,1899,31
5107,1899,32
5108,1900,46
5109,1901,17
5110,1901,18
5111,1901,16
5112,1901,15
5113,1902,31
5114,1902,32
5115,1903,42
5116,1903,41
5117,1903,40
5118,1904,7
5119,1904,6
5120,1904,9
5121,1904,8
5122,1905,48
5123,1905,47
5124,1906,34
5125,1906,35
5126,1906,36
5127,1907,33
5128,1907,31
5129,1908,33
5130,1908,31
5131,1908,32
5132,1909,24
5133,1909,23
5134,1910,28
5135,1910,29
5136,1911,44
5137,1911,43
5138,1912,47
5139,1912,48
5140,1913,38
5141,1913,37
5142,1914,15
5143,1914,18
5144,1914,17
5145,1915,33
5146,1915,32
5147,1915,31
5148,1916,25
5149,1916,23
5150,1916,26
5151,1916,24
5152,1917,30
5153,1917,29
5154,1918,18
5155,1918,16
5156,1918,17
5157,1919,29
5158,1919,30
5159,1919,28
5160,1920,9
5161,1920,7
5162,1920,8
5163,1920,6
5164,1921,42
5165,1921,41
5166,1921,40
5167,1922,17
5168,1922,16
5169,1923,15
5170,1923,18
5171,1924,26
5172,1924,24
5173,1925,48
5174,1925,47
5175,1926,22
5176,1926,21
5177,1926,20
5178,1926,19
5179,1927,30
5180,1927,29
5181,1928,47
5182,1928,48
5183,1929,7
5184,1929,10
5185,1929,6
5186,1930,30
5187,1930,29
5188,1930,27
5189,1930,28
5190,1931,45
5191,1932,10
5192,1932,7
5193,1933,18
5194,1933,16
5195,1933,15
5196,1933,17
5197,1934,17
5198,1934,16
5199,1935,30
5200,1935,29
5201,1936,27
5202,1936,29
5203,1937,43
5204,1937,44
5205,1938,25
5206,1938,23
5207,1939,30
5208,1939,28
5209,1939,27
5210,1940,36
5211,1940,34
5212,1940,35
5213,1941,44
5214,1941,43
5215,1942,24
5216,1942,23
5217,1942,25
5218,1943,23
5219,1943,25
5220,1943,26
5221,1944,35
5222,1944,34
5223,1944,36
5224,1945,30
5225,1945,28
5226,1945,27
5227,1945,29
5228,1946,19
5229,1946,20
5230,1946,22
5231,1946,21
5232,1947,15
5233,1947,16
5234,1948,10
5235,1948,6
5236,1948,7
5237,1949,38
5238,1949,39
5239,1949,37
5240,1950,10
5241,1950,9
5242,1951,23
5243,1951,26
5244,1951,24
5245,1951,25
5246,1952,45
5247,1953,44
5248,1953,43
5249,1954,8
5250,1954,6
5251,1954,10
5252,1955,39
5253,1955,38
5254,1955,37
5255,1956,40
5256,1956,42
5257,1957,11
5258,1957,14
5259,1958,22
5260,1958,21
5261,1958,20
5262,1958,19
5263,1959,23
5264,1959,26
5265,1959,24
5266,1959,25
5267,1960,29
5268,1960,27
5269,1960,28
5270,1961,14
5271,1961,13
5272,1961,12
5273,1961,11
5274,1962,46
5275,1963,21
5276,1963,22
5277,1963,19
5278,1963,20
5279,1964,40
5280,1964,42
5281,1965,33
5282,1965,32
5283,1965,31
5284,1966,37
5285,1966,39
5286,1966,38
5287,1967,37
5288,1967,39
5289,1967,38
5290,1968,14
5291,1968,13
5292,1969,15
5293,1969,18
5294,1969,16
5295,1969,17
5296,1970,27
5297,1970,29
5298,1970,28
5299,1970,30
5300,1971,11
5301,1971,14
5302,1971,12
5303,1971,13
5304,1972,13
5305,1972,14
5306,1972,11
5307,1973,48
5308,1973,47
5309,1974,26
5310,1974,24
5311,1974,25
5312,1975,28
5313,1975,30
5314,1975,29
5315,1976,29
5316,1976,30
5317,1977,42
5318,1977,40
5319,1977,41
5320,1978,29
5321,1978,28
5322,1978,30
5323,1979,42
5324,1979,40
5325,1979,41
5326,1980,32
5327,1980,33
5328,1980,31
5329,1981,34
5330,1981,35
5331,1982,38
5332,1982,39
5333,1982,37
5334,1983,41
5335,1983,40
5336,1984,47
5337,1984,48
5338,1985,5
5339,1985,2
5340,1985,4
5341,1985,1
5342,1986,18
5343,1986,17
5344,1986,15
5345,1987,42
5346,1987,41
5347,1987,40
5348,1988,27
5349,1988,29
5350,1988,30
5351,1989,30
5352,1989,29
5353,1989,28
5354,1990,16
5355,1990,15
5356,1990,17
5357,1990,18
5358,1991,11
5359,1991,13
5360,1991,12
5361,1991,14
5362,1992,35
5363,1992,36
5364,1992,34
5365,1993,38
5366,1993,37
5367,1993,39
5368,1994,2
5369,1994,4
5370,1994,3
5371,1994,1
5372,1995,25
5373,1995,24
5374,1995,26
5375,1996,11
5376,1996,12
5377,1997,1
5378,1997,3
5379,1997,2
5380,1997,4
5381,1998,42
5382,1998,41
5383,1998,40
5384,1999,46
5385,2000,47
5386,2000,48
