worker_skill_id,worker_id,skill_id
8778,3516,23
8779,3516,26
8780,3517,33
8781,3517,32
8782,3517,31
8783,3518,30
8784,3518,28
8785,3518,27
8786,3519,32
8787,3519,33
8788,3519,31
8789,3520,5
8790,3520,2
8791,3520,1
8792,3520,3
8793,3521,11
8794,3521,14
8795,3521,12
8796,3521,13
8797,3522,37
8798,3522,39
8799,3523,28
8800,3523,29
8801,3524,41
8802,3524,40
8803,3524,42
8804,3525,15
8805,3525,16
8806,3525,18
8807,3525,17
8808,3526,44
8809,3526,43
8810,3527,40
8811,3527,41
8812,3527,42
8813,3528,7
8814,3528,9
8815,3528,10
8816,3528,8
8817,3529,42
8818,3529,40
8819,3529,41
8820,3530,24
8821,3530,23
8822,3530,26
8823,3531,33
8824,3531,31
8825,3531,32
8826,3532,33
8827,3532,32
8828,3532,31
8829,3533,29
8830,3533,28
8831,3533,27
8832,3533,30
8833,3534,39
8834,3534,38
8835,3534,37
8836,3535,31
8837,3535,32
8838,3535,33
8839,3536,46
8840,3537,44
8841,3537,43
8842,3538,12
8843,3538,13
8844,3538,14
8845,3539,29
8846,3539,30
8847,3540,27
8848,3540,30
8849,3540,29
8850,3541,44
8851,3541,43
8852,3542,20
8853,3542,21
8854,3543,14
8855,3543,13
8856,3543,12
8857,3544,15
8858,3544,18
8859,3544,16
8860,3544,17
8861,3545,7
8862,3545,9
8863,3545,10
8864,3545,8
8865,3546,5
8866,3546,1
8867,3546,3
8868,3547,47
8869,3547,48
8870,3548,30
8871,3548,29
8872,3549,48
8873,3549,47
8874,3550,41
8875,3550,42
8876,3550,40
8877,3551,33
8878,3551,31
8879,3551,32
8880,3552,46
8881,3553,32
8882,3553,31
8883,3554,43
8884,3554,44
8885,3555,27
8886,3555,28
8887,3556,28
8888,3556,30
8889,3556,27
8890,3556,29
8891,3557,36
8892,3557,35
8893,3558,22
8894,3558,21
8895,3559,26
8896,3559,23
8897,3559,24
8898,3559,25
8899,3560,20
8900,3560,22
8901,3561,43
8902,3561,44
8903,3562,1
8904,3562,2
8905,3562,3
8906,3563,33
8907,3563,32
8908,3563,31
8909,3564,39
8910,3564,37
8911,3565,34
8912,3565,35
8913,3565,36
8914,3566,48
8915,3566,47
8916,3567,29
8917,3567,30
8918,3567,27
8919,3567,28
8920,3568,48
8921,3568,47
8922,3569,34
8923,3569,36
8924,3570,18
8925,3570,17
8926,3570,16
8927,3571,4
8928,3571,2
8929,3571,3
8930,3571,5
8931,3572,41
8932,3572,42
8933,3572,40
8934,3573,27
8935,3573,29
8936,3573,30
8937,3573,28
8938,3574,27
8939,3574,30
8940,3574,29
8941,3575,6
8942,3575,10
8943,3575,7
8944,3576,43
8945,3576,44
8946,3577,41
8947,3577,42
8948,3577,40
8949,3578,36
8950,3578,35
8951,3578,34
8952,3579,14
8953,3579,13
8954,3579,12
8955,3580,48
8956,3580,47
8957,3581,48
8958,3581,47
8959,3582,22
8960,3582,20
8961,3582,19
8962,3582,21
8963,3583,21
8964,3583,20
8965,3584,24
8966,3584,25
8967,3584,26
8968,3584,23
8969,3585,43
8970,3585,44
8971,3586,41
8972,3586,40
8973,3586,42
8974,3587,19
8975,3587,20
8976,3588,38
8977,3588,39
8978,3589,48
8979,3589,47
8980,3590,43
8981,3590,44
8982,3591,27
8983,3591,28
8984,3591,30
8985,3591,29
8986,3592,46
8987,3593,44
8988,3593,43
8989,3594,45
8990,3595,38
8991,3595,37
8992,3595,39
8993,3596,23
8994,3596,26
8995,3596,25
8996,3596,24
8997,3597,45
8998,3598,31
8999,3598,32
9000,3598,33
9001,3599,20
9002,3599,21
9003,3599,22
9004,3599,19
9005,3600,4
9006,3600,1
9007,3601,37
9008,3601,38
9009,3602,10
9010,3602,6
9011,3602,8
9012,3603,36
9013,3603,34
9014,3604,33
9015,3604,32
9016,3604,31
9017,3605,46
9018,3606,43
9019,3606,44
9020,3607,33
9021,3607,32
9022,3607,31
9023,3608,22
9024,3608,21
9025,3609,32
9026,3609,33
9027,3610,40
9028,3610,42
9029,3610,41
9030,3611,25
9031,3611,23
9032,3611,26
9033,3611,24
9034,3612,3
9035,3612,2
9036,3613,29
9037,3613,27
9038,3613,30
9039,3613,28
9040,3614,39
9041,3614,38
9042,3614,37
9043,3615,9
9044,3615,6
9045,3616,10
9046,3616,7
9047,3617,45
9048,3618,11
9049,3618,13
9050,3618,12
9051,3619,47
9052,3619,48
9053,3620,40
9054,3620,41
9055,3621,28
9056,3621,27
9057,3621,30
9058,3621,29
9059,3622,20
9060,3622,22
9061,3622,19
9062,3622,21
9063,3623,37
9064,3623,39
9065,3623,38
9066,3624,20
9067,3624,22
9068,3625,48
9069,3625,47
9070,3626,10
9071,3626,9
9072,3627,30
9073,3627,29
9074,3627,27
9075,3627,28
9076,3628,34
9077,3628,35
9078,3628,36
9079,3629,30
9080,3629,29
9081,3629,28
9082,3629,27
9083,3630,5
9084,3630,4
9085,3630,1
9086,3630,3
9087,3631,45
9088,3632,5
9089,3632,2
9090,3632,3
9091,3633,18
9092,3633,16
9093,3633,17
9094,3633,15
9095,3634,46
9096,3635,44
9097,3635,43
9098,3636,26
9099,3636,23
9100,3636,24
9101,3636,25
9102,3637,46
9103,3638,31
9104,3638,32
9105,3638,33
9106,3639,41
9107,3639,40
9108,3639,42
9109,3640,9
9110,3640,10
9111,3640,6
9112,3640,7
9113,3641,44
9114,3641,43
9115,3642,30
9116,3642,28
9117,3643,22
9118,3643,21
9119,3643,19
9120,3643,20
9121,3644,30
9122,3644,29
9123,3644,28
9124,3644,27
9125,3645,43
9126,3645,44
9127,3646,30
9128,3646,27
9129,3646,28
9130,3646,29
9131,3647,39
9132,3647,37
9133,3648,8
9134,3648,10
9135,3648,7
9136,3648,6
9137,3649,29
9138,3649,28
9139,3650,23
9140,3650,26
9141,3650,25
9142,3650,24
9143,3651,16
9144,3651,17
9145,3652,16
9146,3652,18
9147,3653,45
9148,3654,4
9149,3654,5
9150,3655,34
9151,3655,36
9152,3655,35
9153,3656,36
9154,3656,34
9155,3656,35
9156,3657,46
9157,3658,14
9158,3658,11
9159,3658,12
9160,3658,13
9161,3659,45
9162,3660,14
9163,3660,11
9164,3661,48
9165,3661,47
9166,3662,41
9167,3662,42
9168,3662,40
9169,3663,9
9170,3663,8
9171,3663,10
9172,3663,6
9173,3664,18
9174,3664,17
9175,3664,16
9176,3664,15
9177,3665,48
9178,3665,47
9179,3666,1
9180,3666,4
9181,3666,3
9182,3667,20
9183,3667,22
9184,3667,19
9185,3668,22
9186,3668,21
9187,3668,19
9188,3669,22
9189,3669,19
9190,3669,21
9191,3669,20
9192,3670,21
9193,3670,20
9194,3671,15
9195,3671,18
9196,3672,46
9197,3673,47
9198,3673,48
9199,3674,33
9200,3674,31
9201,3674,32
9202,3675,36
9203,3675,35
9204,3676,22
9205,3676,19
9206,3677,11
9207,3677,13
9208,3677,12
9209,3677,14
9210,3678,13
9211,3678,11
9212,3679,48
9213,3679,47
9214,3680,47
9215,3680,48
9216,3681,17
9217,3681,18
9218,3682,45
9219,3683,44
9220,3683,43
9221,3684,46
9222,3685,48
9223,3685,47
9224,3686,36
9225,3686,35
9226,3687,37
9227,3687,39
9228,3687,38
9229,3688,43
9230,3688,44
9231,3689,6
9232,3689,8
9233,3689,9
9234,3689,7
9235,3690,15
9236,3690,16
9237,3690,18
9238,3691,44
9239,3691,43
9240,3692,14
9241,3692,12
9242,3692,13
9243,3692,11
9244,3693,37
9245,3693,38
9246,3693,39
9247,3694,31
9248,3694,33
9249,3694,32
9250,3695,28
9251,3695,27
9252,3695,30
9253,3696,25
9254,3696,26
9255,3696,23
9256,3696,24
9257,3697,48
9258,3697,47
9259,3698,21
9260,3698,19
9261,3698,20
9262,3699,18
9263,3699,17
9264,3700,45
9265,3701,8
9266,3701,10
9267,3701,9
9268,3702,45
9269,3703,36
9270,3703,34
9271,3703,35
9272,3704,37
9273,3704,38
9274,3705,32
9275,3705,33
9276,3705,31
9277,3706,33
9278,3706,31
9279,3706,32
9280,3707,38
9281,3707,37
9282,3707,39
9283,3708,29
9284,3708,28
9285,3708,27
9286,3709,47
9287,3709,48
9288,3710,18
9289,3710,15
9290,3710,17
9291,3710,16
9292,3711,44
9293,3711,43
9294,3712,26
9295,3712,23
9296,3712,24
9297,3713,29
9298,3713,28
9299,3714,19
9300,3714,22
9301,3715,6
9302,3715,9
9303,3715,7
9304,3715,10
9305,3716,44
9306,3716,43
9307,3717,32
9308,3717,33
9309,3717,31
9310,3718,18
9311,3718,17
9312,3718,15
9313,3718,16
9314,3719,28
9315,3719,30
9316,3720,23
9317,3720,25
9318,3721,38
9319,3721,37
9320,3721,39
9321,3722,44
9322,3722,43
9323,3723,3
9324,3723,2
9325,3723,1
9326,3723,4
9327,3724,44
9328,3724,43
9329,3725,12
9330,3725,13
9331,3726,12
9332,3726,13
9333,3726,11
9334,3726,14
9335,3727,21
9336,3727,19
9337,3728,37
9338,3728,38
9339,3728,39
9340,3729,32
9341,3729,31
9342,3730,48
9343,3730,47
9344,3731,26
9345,3731,24
9346,3731,25
9347,3732,25
9348,3732,23
9349,3732,24
9350,3732,26
9351,3733,8
9352,3733,9
9353,3733,7
9354,3733,10
9355,3734,16
9356,3734,17
9357,3735,32
9358,3735,33
9359,3736,39
9360,3736,38
9361,3737,23
9362,3737,24
9363,3737,25
9364,3738,48
9365,3738,47
9366,3739,42
9367,3739,40
9368,3739,41
9369,3740,34
9370,3740,36
9371,3741,15
9372,3741,18
9373,3742,37
9374,3742,38
9375,3742,39
9376,3743,48
9377,3743,47
9378,3744,34
9379,3744,35
9380,3745,9
9381,3745,7
9382,3745,8
9383,3746,45
9384,3747,20
9385,3747,21
9386,3747,19
9387,3748,26
9388,3748,25
9389,3748,23
9390,3748,24
9391,3749,3
9392,3749,4
9393,3750,27
9394,3750,28
9395,3751,40
9396,3751,42
9397,3752,22
9398,3752,19
9399,3753,45
9400,3754,20
9401,3754,19
9402,3754,22
9403,3755,8
9404,3755,6
9405,3755,9
9406,3755,7
9407,3756,25
9408,3756,26
9409,3756,24
9410,3756,23
9411,3757,10
9412,3757,8
9413,3757,9
9414,3757,7
9415,3758,17
9416,3758,16
9417,3758,18
9418,3758,15
9419,3759,19
9420,3759,20
9421,3759,22
9422,3760,46
9423,3761,23
9424,3761,24
9425,3761,25
9426,3762,5
9427,3762,2
9428,3762,3
9429,3763,43
9430,3763,44
9431,3764,2
9432,3764,1
9433,3764,4
9434,3765,39
9435,3765,38
9436,3765,37
9437,3766,42
9438,3766,41
9439,3766,40
9440,3767,9
9441,3767,8
9442,3767,7
9443,3767,6
9444,3768,47
9445,3768,48
9446,3769,48
9447,3769,47
9448,3770,27
9449,3770,30
9450,3770,29
9451,3770,28
9452,3771,42
9453,3771,40
9454,3771,41
9455,3772,32
9456,3772,33
9457,3772,31
9458,3773,42
9459,3773,41
9460,3773,40
9461,3774,22
9462,3774,21
9463,3775,37
9464,3775,38
9465,3775,39
9466,3776,32
9467,3776,31
9468,3777,25
9469,3777,26
9470,3777,23
9471,3778,40
9472,3778,42
9473,3778,41
9474,3779,48
9475,3779,47
9476,3780,2
9477,3780,4
9478,3780,5
9479,3781,36
9480,3781,35
9481,3782,39
9482,3782,37
9483,3782,38
9484,3783,16
9485,3783,15
9486,3783,17
9487,3784,46
9488,3785,38
9489,3785,39
9490,3785,37
9491,3786,42
9492,3786,41
9493,3786,40
9494,3787,9
9495,3787,8
9496,3788,30
9497,3788,27
9498,3789,37
9499,3789,38
9500,3789,39
9501,3790,30
9502,3790,28
9503,3791,36
9504,3791,34
9505,3791,35
9506,3792,12
9507,3792,13
9508,3792,11
9509,3792,14
9510,3793,7
9511,3793,10
9512,3794,14
9513,3794,13
9514,3794,11
9515,3795,22
9516,3795,19
9517,3796,46
9518,3797,29
9519,3797,28
9520,3798,45
9521,3799,8
9522,3799,7
9523,3799,10
9524,3800,26
9525,3800,24
9526,3800,25
9527,3800,23
9528,3801,40
9529,3801,42
9530,3802,5
9531,3802,2
9532,3802,1
9533,3802,4
9534,3803,44
9535,3803,43
9536,3804,16
9537,3804,18
9538,3804,15
9539,3805,35
9540,3805,34
9541,3805,36
9542,3806,7
9543,3806,9
9544,3807,22
9545,3807,21
9546,3807,19
9547,3807,20
9548,3808,45
9549,3809,5
9550,3809,1
9551,3809,4
9552,3810,1
9553,3810,3
9554,3810,4
9555,3810,2
9556,3811,36
9557,3811,35
9558,3811,34
9559,3812,28
9560,3812,30
9561,3812,27
9562,3813,3
9563,3813,5
9564,3813,2
9565,3814,27
9566,3814,30
9567,3814,28
9568,3814,29
9569,3815,44
9570,3815,43
9571,3816,46
9572,3817,36
9573,3817,35
9574,3818,48
9575,3818,47
9576,3819,31
9577,3819,32
9578,3819,33
9579,3820,45
9580,3821,44
9581,3821,43
9582,3822,41
9583,3822,40
9584,3823,13
9585,3823,11
9586,3824,45
9587,3825,19
9588,3825,21
9589,3825,22
9590,3826,11
9591,3826,13
9592,3826,12
9593,3826,14
9594,3827,46
9595,3828,29
9596,3828,30
9597,3828,28
9598,3829,14
9599,3829,13
9600,3829,11
9601,3830,16
9602,3830,15
9603,3830,17
9604,3831,20
9605,3831,21
9606,3832,9
9607,3832,6
9608,3832,10
9609,3833,6
9610,3833,8
9611,3833,9
9612,3833,10
9613,3834,48
9614,3834,47
9615,3835,21
9616,3835,20
9617,3835,22
9618,3835,19
9619,3836,41
9620,3836,42
9621,3836,40
9622,3837,44
9623,3837,43
9624,3838,30
9625,3838,29
9626,3839,24
9627,3839,26
9628,3839,23
9629,3840,38
9630,3840,37
9631,3841,12
9632,3841,14
9633,3841,13
9634,3841,11
9635,3842,15
9636,3842,16
9637,3842,17
9638,3843,8
9639,3843,9
9640,3844,45
9641,3845,2
9642,3845,1
9643,3845,5
9644,3846,39
9645,3846,38
9646,3847,48
9647,3847,47
9648,3848,11
9649,3848,12
9650,3848,14
9651,3848,13
9652,3849,13
9653,3849,12
9654,3849,11
9655,3849,14
9656,3850,6
9657,3850,10
9658,3851,22
9659,3851,20
9660,3852,33
9661,3852,31
9662,3852,32
9663,3853,16
9664,3853,15
9665,3853,17
9666,3853,18
9667,3854,28
9668,3854,29
9669,3855,39
9670,3855,38
9671,3856,38
9672,3856,37
9673,3857,47
9674,3857,48
9675,3858,43
9676,3858,44
9677,3859,39
9678,3859,38
9679,3859,37
9680,3860,45
9681,3861,15
9682,3861,16
9683,3861,18
9684,3862,32
9685,3862,33
9686,3863,15
9687,3863,17
9688,3864,32
9689,3864,31
9690,3864,33
9691,3865,45
9692,3866,7
9693,3866,10
9694,3866,8
9695,3867,37
9696,3867,39
9697,3868,28
9698,3868,27
9699,3868,30
9700,3868,29
9701,3869,18
9702,3869,16
9703,3870,46
9704,3871,43
9705,3871,44
9706,3872,43
9707,3872,44
9708,3873,46
9709,3874,24
9710,3874,23
9711,3875,30
9712,3875,27
9713,3876,25
9714,3876,24
9715,3876,23
9716,3876,26
9717,3877,45
9718,3878,45
9719,3879,25
9720,3879,24
9721,3880,35
9722,3880,34
9723,3880,36
9724,3881,39
9725,3881,37
9726,3881,38
9727,3882,46
9728,3883,28
9729,3883,27
9730,3883,30
9731,3883,29
9732,3884,7
9733,3884,9
9734,3884,10
9735,3884,6
9736,3885,21
9737,3885,19
9738,3885,22
9739,3885,20
9740,3886,28
9741,3886,30
9742,3886,29
9743,3886,27
9744,3887,43
9745,3887,44
9746,3888,32
9747,3888,31
9748,3888,33
9749,3889,28
9750,3889,29
9751,3890,29
9752,3890,30
9753,3890,28
9754,3891,11
9755,3891,12
9756,3891,13
9757,3892,12
9758,3892,13
9759,3893,18
9760,3893,17
9761,3893,16
9762,3893,15
9763,3894,21
9764,3894,19
9765,3895,35
9766,3895,34
9767,3896,23
9768,3896,24
9769,3897,12
9770,3897,11
9771,3897,13
9772,3897,14
9773,3898,17
9774,3898,16
9775,3899,13
9776,3899,12
9777,3899,14
9778,3900,47
9779,3900,48
9780,3901,32
9781,3901,33
9782,3901,31
9783,3902,42
9784,3902,40
9785,3902,41
9786,3903,46
9787,3904,30
9788,3904,29
9789,3904,27
9790,3905,45
9791,3906,40
9792,3906,42
9793,3906,41
9794,3907,44
9795,3907,43
9796,3908,29
9797,3908,30
9798,3909,26
9799,3909,25
9800,3909,24
9801,3910,5
9802,3910,2
9803,3910,1
9804,3910,4
9805,3911,44
9806,3911,43
9807,3912,31
9808,3912,32
9809,3912,33
9810,3913,38
9811,3913,39
9812,3913,37
9813,3914,32
9814,3914,31
9815,3915,8
9816,3915,10
9817,3915,7
9818,3916,48
9819,3916,47
9820,3917,2
9821,3917,1
9822,3918,36
9823,3918,34
9824,3919,36
9825,3919,34
9826,3920,44
9827,3920,43
9828,3921,29
9829,3921,28
9830,3921,30
9831,3921,27
9832,3922,38
9833,3922,37
9834,3923,26
9835,3923,24
9836,3923,25
9837,3923,23
9838,3924,31
9839,3924,33
9840,3924,32
9841,3925,6
9842,3925,9
9843,3925,10
9844,3926,44
9845,3926,43
9846,3927,36
9847,3927,34
9848,3928,36
9849,3928,35
9850,3928,34
9851,3929,46
9852,3930,44
9853,3930,43
9854,3931,35
9855,3931,36
9856,3932,40
9857,3932,42
9858,3933,17
9859,3933,16
9860,3933,18
9861,3934,18
9862,3934,15
9863,3934,16
9864,3934,17
9865,3935,36
9866,3935,34
9867,3936,12
9868,3936,11
9869,3937,48
9870,3937,47
9871,3938,4
9872,3938,3
9873,3939,31
9874,3939,33
9875,3939,32
9876,3940,31
9877,3940,32
9878,3940,33
9879,3941,28
9880,3941,30
9881,3941,29
9882,3942,36
9883,3942,34
9884,3943,43
9885,3943,44
9886,3944,46
9887,3945,23
9888,3945,24
9889,3946,47
9890,3946,48
9891,3947,48
9892,3947,47
9893,3948,46
9894,3949,48
9895,3949,47
9896,3950,47
9897,3950,48
9898,3951,20
9899,3951,19
9900,3951,21
9901,3952,24
9902,3952,26
9903,3952,25
9904,3952,23
9905,3953,6
9906,3953,8
9907,3953,10
9908,3953,9
9909,3954,21
9910,3954,22
9911,3955,25
9912,3955,24
9913,3955,23
9914,3955,26
9915,3956,44
9916,3956,43
9917,3957,3
9918,3957,5
9919,3957,4
9920,3957,1
9921,3958,7
9922,3958,9
9923,3959,27
9924,3959,29
9925,3959,30
9926,3960,43
9927,3960,44
9928,3961,43
9929,3961,44
9930,3962,2
9931,3962,5
9932,3963,14
9933,3963,11
9934,3964,29
9935,3964,27
9936,3964,30
9937,3964,28
9938,3965,26
9939,3965,25
9940,3966,37
9941,3966,39
9942,3966,38
9943,3967,44
9944,3967,43
9945,3968,43
9946,3968,44
9947,3969,48
9948,3969,47
9949,3970,46
9950,3971,46
9951,3972,43
9952,3972,44
9953,3973,47
9954,3973,48
9955,3974,42
9956,3974,41
9957,3974,40
9958,3975,45
9959,3976,46
9960,3977,44
9961,3977,43
9962,3978,23
9963,3978,25
9964,3978,26
9965,3978,24
9966,3979,10
9967,3979,8
9968,3980,33
9969,3980,31
9970,3980,32
9971,3981,13
9972,3981,14
9973,3981,11
9974,3981,12
9975,3982,29
9976,3982,28
9977,3982,27
9978,3982,30
9979,3983,4
9980,3983,1
9981,3983,2
9982,3983,5
9983,3984,27
9984,3984,29
9985,3984,30
9986,3985,18
9987,3985,16
9988,3986,46
9989,3987,41
9990,3987,40
9991,3987,42
9992,3988,45
9993,3989,3
9994,3989,1
9995,3990,42
9996,3990,40
9997,3991,5
9998,3991,3
9999,3992,47
10000,3992,48
10001,3993,39
10002,3993,38
10003,3993,37
10004,3994,20
10005,3994,22
10006,3994,21
10007,3995,39
10008,3995,37
10009,3995,38
10010,3996,9
10011,3996,8
10012,3996,6
10013,3996,7
10014,3997,33
10015,3997,31
10016,3997,32
10017,3998,17
10018,3998,18
10019,3998,16
10020,3999,43
10021,3999,44
10022,4000,37
10023,4000,39
10024,4000,38
10025,4001,23
10026,4001,25
10027,4002,42
10028,4002,41
10029,4002,40
10030,4003,28
10031,4003,30
10032,4004,44
10033,4004,43
10034,4005,30
10035,4005,28
10036,4005,29
10037,4006,45
10038,4007,28
10039,4007,29
10040,4008,13
10041,4008,14
10042,4008,12
10043,4009,46
10044,4010,46
10045,4011,27
10046,4011,29
10047,4011,28
10048,4012,36
10049,4012,34
10050,4013,12
10051,4013,14
10052,4013,11
10053,4014,38
10054,4014,37
10055,4014,39
10056,4015,10
10057,4015,7
10058,4015,8
10059,4015,6
10060,4016,43
10061,4016,44
10062,4017,38
10063,4017,37
10064,4017,39
10065,4018,2
10066,4018,4
10067,4019,24
10068,4019,25
10069,4019,23
10070,4020,27
10071,4020,29
10072,4020,30
10073,4020,28
10074,4021,47
10075,4021,48
10076,4022,36
10077,4022,35
10078,4023,46
10079,4024,30
10080,4024,29
10081,4024,28
10082,4024,27
10083,4025,6
10084,4025,9
10085,4026,31
10086,4026,32
10087,4026,33
10088,4027,45
10089,4028,44
10090,4028,43
10091,4029,36
10092,4029,35
10093,4029,34
10094,4030,32
10095,4030,33
10096,4030,31
10097,4031,11
10098,4031,13
10099,4032,13
10100,4032,12
10101,4032,14
10102,4032,11
10103,4033,46
10104,4034,18
10105,4034,15
10106,4034,17
10107,4034,16
10108,4035,35
10109,4035,36
10110,4035,34
10111,4036,48
10112,4036,47
10113,4037,6
10114,4037,8
10115,4037,7
10116,4038,43
10117,4038,44
10118,4039,33
10119,4039,31
10120,4039,32
10121,4040,46
10122,4041,40
10123,4041,42
10124,4041,41
10125,4042,43
10126,4042,44
10127,4043,42
10128,4043,41
10129,4043,40
10130,4044,20
10131,4044,19
10132,4044,21
10133,4044,22
10134,4045,36
10135,4045,35
10136,4046,8
10137,4046,6
10138,4047,13
10139,4047,11
10140,4047,12
10141,4047,14
10142,4048,48
10143,4048,47
10144,4049,6
10145,4049,10
10146,4049,8
10147,4050,14
10148,4050,11
10149,4051,41
10150,4051,42
10151,4051,40
10152,4052,10
10153,4052,9
10154,4052,6
10155,4052,8
10156,4053,24
10157,4053,25
10158,4053,26
10159,4053,23
10160,4054,32
10161,4054,31
10162,4054,33
10163,4055,43
10164,4055,44
10165,4056,9
10166,4056,7
10167,4057,1
10168,4057,4
10169,4057,3
10170,4058,46
10171,4059,43
10172,4059,44
10173,4060,20
10174,4060,21
10175,4061,5
10176,4061,4
10177,4061,3
10178,4062,44
10179,4062,43
10180,4063,18
10181,4063,17
10182,4063,16
10183,4063,15
10184,4064,19
10185,4064,21
10186,4064,20
10187,4064,22
10188,4065,31
10189,4065,32
10190,4065,33
10191,4066,32
10192,4066,33
10193,4067,45
10194,4068,27
10195,4068,28
10196,4068,29
10197,4069,24
10198,4069,23
10199,4070,13
10200,4070,14
10201,4070,12
10202,4070,11
10203,4071,10
10204,4071,7
10205,4071,9
10206,4071,6
10207,4072,30
10208,4072,28
10209,4072,27
10210,4072,29
10211,4073,17
10212,4073,18
10213,4073,15
10214,4073,16
10215,4074,34
10216,4074,35
10217,4074,36
10218,4075,48
10219,4075,47
10220,4076,46
10221,4077,34
10222,4077,35
10223,4078,48
10224,4078,47
10225,4079,13
10226,4079,11
10227,4080,36
10228,4080,35
10229,4080,34
10230,4081,10
10231,4081,9
10232,4082,15
10233,4082,18
10234,4082,16
10235,4082,17
10236,4083,39
10237,4083,38
10238,4083,37
10239,4084,41
10240,4084,40
10241,4084,42
10242,4085,6
10243,4085,10
10244,4085,7
10245,4086,10
10246,4086,7
10247,4086,6
10248,4087,39
10249,4087,37
10250,4087,38
10251,4088,48
10252,4088,47
10253,4089,19
10254,4089,20
10255,4090,37
10256,4090,39
10257,4090,38
10258,4091,28
10259,4091,30
10260,4091,29
10261,4092,33
10262,4092,31
10263,4093,19
10264,4093,20
10265,4094,37
10266,4094,39
10267,4095,46
10268,4096,47
10269,4096,48
10270,4097,37
10271,4097,38
10272,4097,39
10273,4098,44
10274,4098,43
10275,4099,14
10276,4099,12
10277,4099,13
10278,4100,43
10279,4100,44
10280,4101,38
10281,4101,37
10282,4102,7
10283,4102,8
10284,4103,13
10285,4103,14
10286,4103,11
10287,4103,12
10288,4104,7
10289,4104,9
10290,4104,8
10291,4104,10
10292,4105,45
10293,4106,1
10294,4106,3
10295,4107,20
10296,4107,21
10297,4107,22
10298,4107,19
10299,4108,12
10300,4108,13
10301,4109,43
10302,4109,44
10303,4110,43
10304,4110,44
10305,4111,37
10306,4111,38
10307,4112,44
10308,4112,43
10309,4113,35
10310,4113,36
10311,4114,28
10312,4114,29
10313,4115,39
10314,4115,37
10315,4115,38
10316,4116,47
10317,4116,48
10318,4117,10
10319,4117,7
10320,4117,9
10321,4117,6
10322,4118,2
10323,4118,1
10324,4119,12
10325,4119,13
10326,4119,14
10327,4119,11
10328,4120,33
10329,4120,31
10330,4120,32
10331,4121,40
10332,4121,41
10333,4121,42
10334,4122,16
10335,4122,18
10336,4122,17
10337,4123,34
10338,4123,36
10339,4123,35
10340,4124,32
10341,4124,33
10342,4124,31
10343,4125,34
10344,4125,35
10345,4125,36
10346,4126,26
10347,4126,23
10348,4126,25
10349,4127,45
10350,4128,16
10351,4128,15
10352,4129,46
10353,4130,17
10354,4130,16
10355,4131,40
10356,4131,41
10357,4131,42
10358,4132,27
10359,4132,30
10360,4132,29
10361,4132,28
10362,4133,6
10363,4133,7
10364,4134,44
10365,4134,43
10366,4135,12
10367,4135,11
10368,4135,13
10369,4136,15
10370,4136,17
10371,4136,16
10372,4137,45
10373,4138,39
10374,4138,37
10375,4138,38
10376,4139,46
10377,4140,45
10378,4141,3
10379,4141,2
10380,4141,1
10381,4141,4
10382,4142,14
10383,4142,11
10384,4142,12
10385,4143,43
10386,4143,44
10387,4144,8
10388,4144,10
10389,4144,9
10390,4145,47
10391,4145,48
10392,4146,42
10393,4146,41
10394,4147,44
10395,4147,43
10396,4148,2
10397,4148,5
10398,4149,44
10399,4149,43
10400,4150,29
10401,4150,28
10402,4150,30
10403,4150,27
10404,4151,7
10405,4151,9
10406,4151,8
10407,4152,46
10408,4153,29
10409,4153,28
10410,4153,30
10411,4153,27
10412,4154,34
10413,4154,35
10414,4154,36
10415,4155,16
10416,4155,15
10417,4156,44
10418,4156,43
10419,4157,43
10420,4157,44
10421,4158,6
10422,4158,9
10423,4159,18
10424,4159,15
10425,4159,17
10426,4160,37
10427,4160,39
10428,4160,38
10429,4161,48
10430,4161,47
10431,4162,7
10432,4162,8
10433,4163,38
10434,4163,39
10435,4163,37
10436,4164,30
10437,4164,29
10438,4165,3
10439,4165,2
10440,4165,1
10441,4166,34
10442,4166,36
10443,4166,35
10444,4167,45
10445,4168,48
10446,4168,47
10447,4169,33
10448,4169,32
10449,4170,11
10450,4170,12
10451,4170,14
10452,4171,10
10453,4171,7
10454,4172,21
10455,4172,19
10456,4173,26
10457,4173,23
10458,4174,46
10459,4175,47
10460,4175,48
10461,4176,2
10462,4176,5
10463,4176,1
10464,4177,16
10465,4177,15
10466,4177,18
10467,4178,14
10468,4178,11
10469,4178,12
10470,4178,13
10471,4179,42
10472,4179,40
10473,4180,22
10474,4180,21
10475,4181,15
10476,4181,16
10477,4181,18
10478,4182,29
10479,4182,28
10480,4182,30
10481,4182,27
10482,4183,31
10483,4183,33
10484,4183,32
10485,4184,45
10486,4185,21
10487,4185,22
10488,4185,20
10489,4186,46
10490,4187,42
10491,4187,41
10492,4188,9
10493,4188,8
10494,4189,1
10495,4189,5
10496,4189,3
10497,4190,31
10498,4190,33
10499,4190,32
10500,4191,13
10501,4191,11
10502,4191,14
10503,4191,12
10504,4192,32
10505,4192,33
10506,4192,31
10507,4193,1
10508,4193,2
10509,4193,3
10510,4194,40
10511,4194,42
10512,4195,46
10513,4196,31
10514,4196,33
10515,4196,32
10516,4197,5
10517,4197,2
10518,4197,1
10519,4198,7
10520,4198,6
10521,4199,45
10522,4200,40
10523,4200,42
10524,4200,41
