notification_id,booking_id,recipient_type,recipient_id,notification_type,message,is_read,created_at
2350,1175,Employer,381,Booking,A worker has accepted your booking.,True,2025-02-01
2351,1176,Worker,2198,Booking,Job completed successfully. Payment will be processed shortly.,False,2025-12-31
2352,1176,Employer,310,Booking,Your service has been completed. Please rate the worker.,False,2025-12-31
2353,1177,Worker,5797,Booking,A new booking request is waiting for your response.,False,2025-02-13
2354,1177,Employer,369,Booking,Your booking request is pending.,True,2025-02-13
2355,1178,Worker,6384,Booking,Job completed successfully. Payment will be processed shortly.,False,2025-06-27
2356,1178,Employer,312,Booking,Your service has been completed. Please rate the worker.,True,2025-06-27
2357,1179,Worker,5719,Booking,Job completed successfully. Payment will be processed shortly.,True,2025-06-27
2358,1179,Employer,153,Booking,Your service has been completed. Please rate the worker.,False,2025-06-27
2359,1180,Worker,1900,Booking,A new booking request is waiting for your response.,False,2025-12-21
2360,1180,Employer,58,Booking,Your booking request is pending.,True,2025-12-21
2361,1181,Worker,2277,Booking,Job completed successfully. Payment will be processed shortly.,False,2025-05-14
2362,1181,Employer,62,Booking,Your service has been completed. Please rate the worker.,True,2025-05-14
2363,1182,Worker,6478,Booking,A new booking request is waiting for your response.,False,2025-07-16
2364,1182,Employer,111,Booking,Your booking request is pending.,True,2025-07-16
2365,1183,Worker,4143,Booking,The booking has been cancelled.,True,2025-02-03
2366,1183,Employer,56,Booking,Your booking has been cancelled.,False,2025-02-03
2367,1184,Worker,947,Booking,The booking has been cancelled.,False,2025-10-24
2368,1184,Employer,230,Booking,Your booking has been cancelled.,False,2025-10-24
2369,1185,Worker,5203,Booking,A new booking request is waiting for your response.,False,2025-11-02
2370,1185,Employer,389,Booking,Your booking request is pending.,True,2025-11-02
2371,1186,Worker,1582,Booking,You have accepted a new booking.,True,2025-09-28
2372,1186,Employer,306,Booking,A worker has accepted your booking.,True,2025-09-28
2373,1187,Worker,6356,Booking,Job completed successfully. Payment will be processed shortly.,True,2025-07-31
2374,1187,Employer,319,Booking,Your service has been completed. Please rate the worker.,False,2025-07-31
2375,1188,Worker,4037,Booking,Job completed successfully. Payment will be processed shortly.,False,2025-06-06
2376,1188,Employer,4,Booking,Your service has been completed. Please rate the worker.,False,2025-06-06
2377,1189,Worker,6130,Booking,Job completed successfully. Payment will be processed shortly.,False,2025-11-07
2378,1189,Employer,17,Booking,Your service has been completed. Please rate the worker.,True,2025-11-07
2379,1190,Worker,738,Booking,Job completed successfully. Payment will be processed shortly.,False,2025-08-29
2380,1190,Employer,380,Booking,Your service has been completed. Please rate the worker.,False,2025-08-29
2381,1191,Worker,1632,Booking,The booking has been cancelled.,True,2025-09-29
2382,1191,Employer,209,Booking,Your booking has been cancelled.,True,2025-09-29
2383,1192,Worker,1808,Booking,Job completed successfully. Payment will be processed shortly.,False,2025-11-04
2384,1192,Employer,376,Booking,Your service has been completed. Please rate the worker.,False,2025-11-04
2385,1193,Worker,4095,Booking,Job completed successfully. Payment will be processed shortly.,False,2025-09-02
2386,1193,Employer,421,Booking,Your service has been completed. Please rate the worker.,True,2025-09-02
2387,1194,Worker,6249,Booking,You have accepted a new booking.,True,2025-03-06
2388,1194,Employer,100,Booking,A worker has accepted your booking.,False,2025-03-06
2389,1195,Worker,630,Booking,Job completed successfully. Payment will be processed shortly.,True,2025-09-30
2390,1195,Employer,357,Booking,Your service has been completed. Please rate the worker.,False,2025-09-30
2391,1196,Worker,2277,Booking,You have accepted a new booking.,True,2025-07-03
2392,1196,Employer,362,Booking,A worker has accepted your booking.,True,2025-07-03
2393,1197,Worker,4487,Booking,Job completed successfully. Payment will be processed shortly.,True,2025-11-08
2394,1197,Employer,396,Booking,Your service has been completed. Please rate the worker.,True,2025-11-08
2395,1198,Worker,5024,Booking,Job completed successfully. Payment will be processed shortly.,False,2025-12-16
2396,1198,Employer,309,Booking,Your service has been completed. Please rate the worker.,False,2025-12-16
2397,1199,Worker,4926,Booking,Job completed successfully. Payment will be processed shortly.,True,2025-12-29
2398,1199,Employer,245,Booking,Your service has been completed. Please rate the worker.,True,2025-12-29
2399,1200,Worker,236,Booking,A new booking request is waiting for your response.,True,2025-08-15
2400,1200,Employer,147,Booking,Your booking request is pending.,True,2025-08-15
2401,1201,Worker,3483,Booking,A new booking request is waiting for your response.,False,2025-11-23
2402,1201,Employer,480,Booking,Your booking request is pending.,False,2025-11-23
2403,1202,Worker,6452,Booking,Job completed successfully. Payment will be processed shortly.,True,2025-10-16
2404,1202,Employer,31,Booking,Your service has been completed. Please rate the worker.,False,2025-10-16
2405,1203,Worker,2414,Booking,A new booking request is waiting for your response.,True,2025-10-28
2406,1203,Employer,167,Booking,Your booking request is pending.,False,2025-10-28
2407,1204,Worker,2808,Booking,You have accepted a new booking.,False,2025-04-17
2408,1204,Employer,111,Booking,A worker has accepted your booking.,True,2025-04-17
2409,1205,Worker,6041,Booking,A new booking request is waiting for your response.,False,2025-06-22
2410,1205,Employer,42,Booking,Your booking request is pending.,False,2025-06-22
2411,1206,Worker,417,Booking,A new booking request is waiting for your response.,True,2025-02-27
2412,1206,Employer,418,Booking,Your booking request is pending.,False,2025-02-27
2413,1207,Worker,3619,Booking,A new booking request is waiting for your response.,True,2025-10-04
2414,1207,Employer,362,Booking,Your booking request is pending.,True,2025-10-04
2415,1208,Worker,2967,Booking,Job completed successfully. Payment will be processed shortly.,True,2025-10-23
2416,1208,Employer,406,Booking,Your service has been completed. Please rate the worker.,True,2025-10-23
2417,1209,Worker,2694,Booking,You have accepted a new booking.,False,2025-08-04
2418,1209,Employer,276,Booking,A worker has accepted your booking.,True,2025-08-04
2419,1210,Worker,3193,Booking,Job completed successfully. Payment will be processed shortly.,True,2025-02-08
2420,1210,Employer,201,Booking,Your service has been completed. Please rate the worker.,True,2025-02-08
2421,1211,Worker,5789,Booking,Job completed successfully. Payment will be processed shortly.,True,2025-04-11
2422,1211,Employer,119,Booking,Your service has been completed. Please rate the worker.,True,2025-04-11
2423,1212,Worker,453,Booking,Job completed successfully. Payment will be processed shortly.,True,2025-09-27
2424,1212,Employer,219,Booking,Your service has been completed. Please rate the worker.,False,2025-09-27
2425,1213,Worker,4121,Booking,You have accepted a new booking.,False,2025-06-09
2426,1213,Employer,153,Booking,A worker has accepted your booking.,True,2025-06-09
2427,1214,Worker,2239,Booking,Job completed successfully. Payment will be processed shortly.,False,2025-12-15
2428,1214,Employer,54,Booking,Your service has been completed. Please rate the worker.,True,2025-12-15
2429,1215,Worker,3349,Booking,You have accepted a new booking.,True,2025-01-01
2430,1215,Employer,269,Booking,A worker has accepted your booking.,True,2025-01-01
2431,1216,Worker,6031,Booking,You have accepted a new booking.,True,2025-01-26
2432,1216,Employer,157,Booking,A worker has accepted your booking.,True,2025-01-26
2433,1217,Worker,5915,Booking,You have accepted a new booking.,False,2025-12-12
2434,1217,Employer,36,Booking,A worker has accepted your booking.,False,2025-12-12
2435,1218,Worker,64,Booking,Job completed successfully. Payment will be processed shortly.,False,2025-03-31
2436,1218,Employer,414,Booking,Your service has been completed. Please rate the worker.,False,2025-03-31
2437,1219,Worker,5837,Booking,Job completed successfully. Payment will be processed shortly.,True,2025-11-29
2438,1219,Employer,249,Booking,Your service has been completed. Please rate the worker.,False,2025-11-29
2439,1220,Worker,1314,Booking,You have accepted a new booking.,True,2025-08-03
2440,1220,Employer,67,Booking,A worker has accepted your booking.,False,2025-08-03
2441,1221,Worker,4673,Booking,You have accepted a new booking.,False,2025-09-27
2442,1221,Employer,224,Booking,A worker has accepted your booking.,True,2025-09-27
2443,1222,Worker,2150,Booking,Job completed successfully. Payment will be processed shortly.,True,2025-05-29
2444,1222,Employer,87,Booking,Your service has been completed. Please rate the worker.,True,2025-05-29
2445,1223,Worker,573,Booking,You have accepted a new booking.,False,2025-12-25
2446,1223,Employer,331,Booking,A worker has accepted your booking.,True,2025-12-25
2447,1224,Worker,4599,Booking,You have accepted a new booking.,False,2025-10-12
2448,1224,Employer,424,Booking,A worker has accepted your booking.,True,2025-10-12
2449,1225,Worker,5918,Booking,Job completed successfully. Payment will be processed shortly.,False,2025-05-10
2450,1225,Employer,385,Booking,Your service has been completed. Please rate the worker.,False,2025-05-10
2451,1226,Worker,1406,Booking,Job completed successfully. Payment will be processed shortly.,False,2025-07-29
2452,1226,Employer,414,Booking,Your service has been completed. Please rate the worker.,False,2025-07-29
2453,1227,Worker,2619,Booking,Job completed successfully. Payment will be processed shortly.,True,2025-02-23
2454,1227,Employer,492,Booking,Your service has been completed. Please rate the worker.,False,2025-02-23
2455,1228,Worker,370,Booking,Job completed successfully. Payment will be processed shortly.,True,2025-05-10
2456,1228,Employer,267,Booking,Your service has been completed. Please rate the worker.,False,2025-05-10
2457,1229,Worker,3112,Booking,Job completed successfully. Payment will be processed shortly.,False,2025-01-12
2458,1229,Employer,86,Booking,Your service has been completed. Please rate the worker.,False,2025-01-12
2459,1230,Worker,6148,Booking,Job completed successfully. Payment will be processed shortly.,True,2025-12-14
2460,1230,Employer,205,Booking,Your service has been completed. Please rate the worker.,False,2025-12-14
2461,1231,Worker,5720,Booking,You have accepted a new booking.,True,2025-02-19
2462,1231,Employer,446,Booking,A worker has accepted your booking.,False,2025-02-19
2463,1232,Worker,2313,Booking,You have accepted a new booking.,True,2025-07-06
2464,1232,Employer,375,Booking,A worker has accepted your booking.,True,2025-07-06
2465,1233,Worker,2233,Booking,Job completed successfully. Payment will be processed shortly.,True,2025-08-02
2466,1233,Employer,154,Booking,Your service has been completed. Please rate the worker.,True,2025-08-02
2467,1234,Worker,4747,Booking,You have accepted a new booking.,True,2025-06-06
2468,1234,Employer,432,Booking,A worker has accepted your booking.,True,2025-06-06
2469,1235,Worker,5742,Booking,Job completed successfully. Payment will be processed shortly.,False,2025-07-23
2470,1235,Employer,472,Booking,Your service has been completed. Please rate the worker.,True,2025-07-23
2471,1236,Worker,4136,Booking,Job completed successfully. Payment will be processed shortly.,False,2025-10-24
2472,1236,Employer,335,Booking,Your service has been completed. Please rate the worker.,True,2025-10-24
2473,1237,Worker,2241,Booking,You have accepted a new booking.,True,2025-04-07
2474,1237,Employer,225,Booking,A worker has accepted your booking.,True,2025-04-07
2475,1238,Worker,5857,Booking,Job completed successfully. Payment will be processed shortly.,True,2025-03-12
2476,1238,Employer,343,Booking,Your service has been completed. Please rate the worker.,False,2025-03-12
2477,1239,Worker,4839,Booking,Job completed successfully. Payment will be processed shortly.,False,2025-02-18
2478,1239,Employer,446,Booking,Your service has been completed. Please rate the worker.,True,2025-02-18
2479,1240,Worker,4096,Booking,Job completed successfully. Payment will be processed shortly.,False,2025-09-02
2480,1240,Employer,147,Booking,Your service has been completed. Please rate the worker.,False,2025-09-02
2481,1241,Worker,1007,Booking,Job completed successfully. Payment will be processed shortly.,False,2025-04-24
2482,1241,Employer,267,Booking,Your service has been completed. Please rate the worker.,True,2025-04-24
2483,1242,Worker,2704,Booking,Job completed successfully. Payment will be processed shortly.,True,2025-05-11
2484,1242,Employer,194,Booking,Your service has been completed. Please rate the worker.,False,2025-05-11
2485,1243,Worker,5534,Booking,Job completed successfully. Payment will be processed shortly.,False,2025-05-12
2486,1243,Employer,260,Booking,Your service has been completed. Please rate the worker.,False,2025-05-12
2487,1244,Worker,2882,Booking,A new booking request is waiting for your response.,False,2025-03-24
2488,1244,Employer,489,Booking,Your booking request is pending.,False,2025-03-24
2489,1245,Worker,1954,Booking,Job completed successfully. Payment will be processed shortly.,True,2025-11-28
2490,1245,Employer,458,Booking,Your service has been completed. Please rate the worker.,True,2025-11-28
2491,1246,Worker,1104,Booking,You have accepted a new booking.,False,2025-02-16
2492,1246,Employer,97,Booking,A worker has accepted your booking.,True,2025-02-16
2493,1247,Worker,1874,Booking,Job completed successfully. Payment will be processed shortly.,False,2025-03-03
2494,1247,Employer,16,Booking,Your service has been completed. Please rate the worker.,True,2025-03-03
2495,1248,Worker,1347,Booking,Job completed successfully. Payment will be processed shortly.,False,2025-09-04
2496,1248,Employer,141,Booking,Your service has been completed. Please rate the worker.,True,2025-09-04
2497,1249,Worker,5358,Booking,Job completed successfully. Payment will be processed shortly.,True,2025-10-26
2498,1249,Employer,340,Booking,Your service has been completed. Please rate the worker.,True,2025-10-26
2499,1250,Worker,649,Booking,Job completed successfully. Payment will be processed shortly.,False,2025-09-03
2500,1250,Employer,199,Booking,Your service has been completed. Please rate the worker.,True,2025-09-03
2501,1251,Worker,6383,Booking,Job completed successfully. Payment will be processed shortly.,True,2025-04-18
2502,1251,Employer,30,Booking,Your service has been completed. Please rate the worker.,False,2025-04-18
2503,1252,Worker,5036,Booking,You have accepted a new booking.,True,2025-02-11
2504,1252,Employer,387,Booking,A worker has accepted your booking.,False,2025-02-11
2505,1253,Worker,3537,Booking,You have accepted a new booking.,True,2025-05-04
2506,1253,Employer,177,Booking,A worker has accepted your booking.,False,2025-05-04
2507,1254,Worker,5945,Booking,You have accepted a new booking.,True,2025-05-27
2508,1254,Employer,92,Booking,A worker has accepted your booking.,False,2025-05-27
2509,1255,Worker,3732,Booking,Job completed successfully. Payment will be processed shortly.,True,2025-06-13
2510,1255,Employer,275,Booking,Your service has been completed. Please rate the worker.,True,2025-06-13
2511,1256,Worker,4179,Booking,You have accepted a new booking.,True,2025-04-02
2512,1256,Employer,437,Booking,A worker has accepted your booking.,True,2025-04-02
2513,1257,Worker,5481,Booking,Job completed successfully. Payment will be processed shortly.,True,2025-04-06
2514,1257,Employer,214,Booking,Your service has been completed. Please rate the worker.,False,2025-04-06
2515,1258,Worker,4268,Booking,Job completed successfully. Payment will be processed shortly.,False,2025-04-09
2516,1258,Employer,116,Booking,Your service has been completed. Please rate the worker.,False,2025-04-09
2517,1259,Worker,5644,Booking,A new booking request is waiting for your response.,True,2025-05-20
2518,1259,Employer,121,Booking,Your booking request is pending.,True,2025-05-20
2519,1260,Worker,4853,Booking,Job completed successfully. Payment will be processed shortly.,True,2025-09-25
2520,1260,Employer,76,Booking,Your service has been completed. Please rate the worker.,True,2025-09-25
2521,1261,Worker,4292,Booking,You have accepted a new booking.,False,2025-03-16
2522,1261,Employer,236,Booking,A worker has accepted your booking.,False,2025-03-16
2523,1262,Worker,4947,Booking,Job completed successfully. Payment will be processed shortly.,False,2025-01-19
2524,1262,Employer,76,Booking,Your service has been completed. Please rate the worker.,True,2025-01-19
2525,1263,Worker,17,Booking,Job completed successfully. Payment will be processed shortly.,True,2025-04-03
2526,1263,Employer,18,Booking,Your service has been completed. Please rate the worker.,False,2025-04-03
2527,1264,Worker,865,Booking,Job completed successfully. Payment will be processed shortly.,True,2025-08-27
2528,1264,Employer,9,Booking,Your service has been completed. Please rate the worker.,False,2025-08-27
2529,1265,Worker,6363,Booking,You have accepted a new booking.,False,2025-01-31
2530,1265,Employer,294,Booking,A worker has accepted your booking.,False,2025-01-31
2531,1266,Worker,3567,Booking,Job completed successfully. Payment will be processed shortly.,False,2025-06-30
2532,1266,Employer,212,Booking,Your service has been completed. Please rate the worker.,False,2025-06-30
2533,1267,Worker,1724,Booking,Job completed successfully. Payment will be processed shortly.,False,2025-10-13
2534,1267,Employer,238,Booking,Your service has been completed. Please rate the worker.,True,2025-10-13
2535,1268,Worker,5538,Booking,Job completed successfully. Payment will be processed shortly.,False,2025-03-09
2536,1268,Employer,91,Booking,Your service has been completed. Please rate the worker.,False,2025-03-09
2537,1269,Worker,1858,Booking,You have accepted a new booking.,True,2025-04-07
2538,1269,Employer,367,Booking,A worker has accepted your booking.,False,2025-04-07
2539,1270,Worker,3737,Booking,You have accepted a new booking.,True,2025-06-11
2540,1270,Employer,101,Booking,A worker has accepted your booking.,True,2025-06-11
2541,1271,Worker,6418,Booking,Job completed successfully. Payment will be processed shortly.,True,2025-06-02
2542,1271,Employer,499,Booking,Your service has been completed. Please rate the worker.,False,2025-06-02
2543,1272,Worker,1857,Booking,Job completed successfully. Payment will be processed shortly.,False,2025-01-18
2544,1272,Employer,153,Booking,Your service has been completed. Please rate the worker.,False,2025-01-18
2545,1273,Worker,4503,Booking,A new booking request is waiting for your response.,True,2025-01-21
2546,1273,Employer,89,Booking,Your booking request is pending.,True,2025-01-21
2547,1274,Worker,2775,Booking,Job completed successfully. Payment will be processed shortly.,False,2025-10-08
2548,1274,Employer,22,Booking,Your service has been completed. Please rate the worker.,True,2025-10-08
2549,1275,Worker,1859,Booking,Job completed successfully. Payment will be processed shortly.,False,2025-10-02
2550,1275,Employer,477,Booking,Your service has been completed. Please rate the worker.,False,2025-10-02
2551,1276,Worker,3272,Booking,A new booking request is waiting for your response.,False,2025-10-25
2552,1276,Employer,297,Booking,Your booking request is pending.,False,2025-10-25
2553,1277,Worker,2534,Booking,A new booking request is waiting for your response.,False,2025-03-13
2554,1277,Employer,275,Booking,Your booking request is pending.,True,2025-03-13
2555,1278,Worker,4539,Booking,The booking has been cancelled.,False,2025-12-13
2556,1278,Employer,156,Booking,Your booking has been cancelled.,False,2025-12-13
2557,1279,Worker,4372,Booking,A new booking request is waiting for your response.,False,2025-11-06
2558,1279,Employer,140,Booking,Your booking request is pending.,False,2025-11-06
2559,1280,Worker,3818,Booking,You have accepted a new booking.,True,2025-08-17
2560,1280,Employer,228,Booking,A worker has accepted your booking.,True,2025-08-17
2561,1281,Worker,119,Booking,You have accepted a new booking.,False,2025-05-07
2562,1281,Employer,320,Booking,A worker has accepted your booking.,True,2025-05-07
2563,1282,Worker,3864,Booking,Job completed successfully. Payment will be processed shortly.,False,2025-01-07
2564,1282,Employer,313,Booking,Your service has been completed. Please rate the worker.,True,2025-01-07
2565,1283,Worker,2300,Booking,The booking has been cancelled.,False,2025-09-06
2566,1283,Employer,221,Booking,Your booking has been cancelled.,False,2025-09-06
2567,1284,Worker,6049,Booking,Job completed successfully. Payment will be processed shortly.,True,2025-12-28
2568,1284,Employer,486,Booking,Your service has been completed. Please rate the worker.,True,2025-12-28
2569,1285,Worker,5749,Booking,The booking has been cancelled.,False,2025-04-28
2570,1285,Employer,257,Booking,Your booking has been cancelled.,False,2025-04-28
2571,1286,Worker,493,Booking,Job completed successfully. Payment will be processed shortly.,False,2025-09-29
2572,1286,Employer,283,Booking,Your service has been completed. Please rate the worker.,True,2025-09-29
2573,1287,Worker,3436,Booking,A new booking request is waiting for your response.,True,2025-06-03
2574,1287,Employer,242,Booking,Your booking request is pending.,False,2025-06-03
2575,1288,Worker,4830,Booking,Job completed successfully. Payment will be processed shortly.,False,2025-03-10
2576,1288,Employer,373,Booking,Your service has been completed. Please rate the worker.,True,2025-03-10
2577,1289,Worker,2261,Booking,You have accepted a new booking.,True,2025-01-29
2578,1289,Employer,230,Booking,A worker has accepted your booking.,False,2025-01-29
2579,1290,Worker,4463,Booking,A new booking request is waiting for your response.,False,2025-03-19
2580,1290,Employer,11,Booking,Your booking request is pending.,False,2025-03-19
2581,1291,Worker,2630,Booking,Job completed successfully. Payment will be processed shortly.,True,2025-05-07
2582,1291,Employer,303,Booking,Your service has been completed. Please rate the worker.,False,2025-05-07
2583,1292,Worker,775,Booking,Job completed successfully. Payment will be processed shortly.,False,2025-10-28
2584,1292,Employer,415,Booking,Your service has been completed. Please rate the worker.,True,2025-10-28
2585,1293,Worker,1853,Booking,Job completed successfully. Payment will be processed shortly.,True,2025-08-01
2586,1293,Employer,205,Booking,Your service has been completed. Please rate the worker.,True,2025-08-01
2587,1294,Worker,4504,Booking,Job completed successfully. Payment will be processed shortly.,True,2025-02-04
2588,1294,Employer,500,Booking,Your service has been completed. Please rate the worker.,True,2025-02-04
2589,1295,Worker,3266,Booking,Job completed successfully. Payment will be processed shortly.,True,2025-09-28
2590,1295,Employer,452,Booking,Your service has been completed. Please rate the worker.,True,2025-09-28
2591,1296,Worker,208,Booking,A new booking request is waiting for your response.,False,2025-10-04
2592,1296,Employer,336,Booking,Your booking request is pending.,True,2025-10-04
2593,1297,Worker,5675,Booking,A new booking request is waiting for your response.,False,2025-07-13
2594,1297,Employer,51,Booking,Your booking request is pending.,True,2025-07-13
2595,1298,Worker,447,Booking,Job completed successfully. Payment will be processed shortly.,False,2025-03-06
2596,1298,Employer,230,Booking,Your service has been completed. Please rate the worker.,False,2025-03-06
2597,1299,Worker,4032,Booking,Job completed successfully. Payment will be processed shortly.,True,2025-07-24
2598,1299,Employer,489,Booking,Your service has been completed. Please rate the worker.,False,2025-07-24
2599,1300,Worker,1290,Booking,You have accepted a new booking.,False,2025-02-13
2600,1300,Employer,433,Booking,A worker has accepted your booking.,False,2025-02-13
2601,1301,Worker,2586,Booking,Job completed successfully. Payment will be processed shortly.,False,2025-02-25
2602,1301,Employer,407,Booking,Your service has been completed. Please rate the worker.,True,2025-02-25
2603,1302,Worker,80,Booking,You have accepted a new booking.,True,2025-06-26
2604,1302,Employer,366,Booking,A worker has accepted your booking.,False,2025-06-26
2605,1303,Worker,2967,Booking,Job completed successfully. Payment will be processed shortly.,True,2025-02-27
2606,1303,Employer,74,Booking,Your service has been completed. Please rate the worker.,False,2025-02-27
2607,1304,Worker,112,Booking,Job completed successfully. Payment will be processed shortly.,False,2025-09-17
2608,1304,Employer,32,Booking,Your service has been completed. Please rate the worker.,False,2025-09-17
2609,1305,Worker,187,Booking,Job completed successfully. Payment will be processed shortly.,True,2025-08-01
2610,1305,Employer,395,Booking,Your service has been completed. Please rate the worker.,True,2025-08-01
2611,1306,Worker,3410,Booking,A new booking request is waiting for your response.,False,2025-09-12
2612,1306,Employer,488,Booking,Your booking request is pending.,False,2025-09-12
2613,1307,Worker,3813,Booking,Job completed successfully. Payment will be processed shortly.,True,2025-11-20
2614,1307,Employer,155,Booking,Your service has been completed. Please rate the worker.,False,2025-11-20
2615,1308,Worker,2226,Booking,Job completed successfully. Payment will be processed shortly.,True,2025-03-10
2616,1308,Employer,241,Booking,Your service has been completed. Please rate the worker.,True,2025-03-10
2617,1309,Worker,698,Booking,Job completed successfully. Payment will be processed shortly.,True,2025-08-28
2618,1309,Employer,89,Booking,Your service has been completed. Please rate the worker.,False,2025-08-28
2619,1310,Worker,126,Booking,Job completed successfully. Payment will be processed shortly.,True,2025-12-20
2620,1310,Employer,45,Booking,Your service has been completed. Please rate the worker.,True,2025-12-20
2621,1311,Worker,1964,Booking,Job completed successfully. Payment will be processed shortly.,False,2025-10-17
2622,1311,Employer,230,Booking,Your service has been completed. Please rate the worker.,True,2025-10-17
2623,1312,Worker,346,Booking,Job completed successfully. Payment will be processed shortly.,True,2025-07-03
2624,1312,Employer,285,Booking,Your service has been completed. Please rate the worker.,True,2025-07-03
2625,1313,Worker,3456,Booking,Job completed successfully. Payment will be processed shortly.,False,2025-09-13
2626,1313,Employer,415,Booking,Your service has been completed. Please rate the worker.,True,2025-09-13
2627,1314,Worker,2527,Booking,Job completed successfully. Payment will be processed shortly.,True,2025-05-22
2628,1314,Employer,369,Booking,Your service has been completed. Please rate the worker.,True,2025-05-22
2629,1315,Worker,5914,Booking,A new booking request is waiting for your response.,True,2025-08-31
2630,1315,Employer,205,Booking,Your booking request is pending.,True,2025-08-31
2631,1316,Worker,2812,Booking,Job completed successfully. Payment will be processed shortly.,False,2025-08-31
2632,1316,Employer,465,Booking,Your service has been completed. Please rate the worker.,False,2025-08-31
2633,1317,Worker,2273,Booking,Job completed successfully. Payment will be processed shortly.,False,2025-12-03
2634,1317,Employer,214,Booking,Your service has been completed. Please rate the worker.,False,2025-12-03
2635,1318,Worker,5282,Booking,Job completed successfully. Payment will be processed shortly.,False,2025-02-12
2636,1318,Employer,260,Booking,Your service has been completed. Please rate the worker.,False,2025-02-12
2637,1319,Worker,6408,Booking,Job completed successfully. Payment will be processed shortly.,False,2025-04-09
2638,1319,Employer,155,Booking,Your service has been completed. Please rate the worker.,False,2025-04-09
2639,1320,Worker,2385,Booking,You have accepted a new booking.,False,2025-03-29
2640,1320,Employer,486,Booking,A worker has accepted your booking.,True,2025-03-29
2641,1321,Worker,2388,Booking,You have accepted a new booking.,True,2025-06-06
2642,1321,Employer,339,Booking,A worker has accepted your booking.,True,2025-06-06
2643,1322,Worker,3752,Booking,Job completed successfully. Payment will be processed shortly.,False,2025-08-30
2644,1322,Employer,427,Booking,Your service has been completed. Please rate the worker.,True,2025-08-30
2645,1323,Worker,590,Booking,Job completed successfully. Payment will be processed shortly.,False,2025-09-09
2646,1323,Employer,198,Booking,Your service has been completed. Please rate the worker.,False,2025-09-09
2647,1324,Worker,1807,Booking,You have accepted a new booking.,False,2025-08-14
2648,1324,Employer,339,Booking,A worker has accepted your booking.,False,2025-08-14
2649,1325,Worker,697,Booking,Job completed successfully. Payment will be processed shortly.,False,2025-02-14
2650,1325,Employer,235,Booking,Your service has been completed. Please rate the worker.,False,2025-02-14
2651,1326,Worker,3286,Booking,Job completed successfully. Payment will be processed shortly.,False,2025-08-03
2652,1326,Employer,429,Booking,Your service has been completed. Please rate the worker.,True,2025-08-03
2653,1327,Worker,264,Booking,Job completed successfully. Payment will be processed shortly.,True,2025-08-24
2654,1327,Employer,426,Booking,Your service has been completed. Please rate the worker.,True,2025-08-24
2655,1328,Worker,975,Booking,Job completed successfully. Payment will be processed shortly.,False,2025-11-15
2656,1328,Employer,304,Booking,Your service has been completed. Please rate the worker.,False,2025-11-15
2657,1329,Worker,3781,Booking,Job completed successfully. Payment will be processed shortly.,True,2025-02-17
2658,1329,Employer,130,Booking,Your service has been completed. Please rate the worker.,False,2025-02-17
2659,1330,Worker,5717,Booking,Job completed successfully. Payment will be processed shortly.,True,2025-05-16
2660,1330,Employer,403,Booking,Your service has been completed. Please rate the worker.,False,2025-05-16
2661,1331,Worker,2992,Booking,Job completed successfully. Payment will be processed shortly.,False,2025-12-27
2662,1331,Employer,44,Booking,Your service has been completed. Please rate the worker.,True,2025-12-27
2663,1332,Worker,484,Booking,You have accepted a new booking.,False,2025-11-01
2664,1332,Employer,486,Booking,A worker has accepted your booking.,True,2025-11-01
2665,1333,Worker,3233,Booking,You have accepted a new booking.,True,2025-04-23
2666,1333,Employer,369,Booking,A worker has accepted your booking.,False,2025-04-23
2667,1334,Worker,1865,Booking,A new booking request is waiting for your response.,False,2025-07-12
2668,1334,Employer,464,Booking,Your booking request is pending.,False,2025-07-12
2669,1335,Worker,2373,Booking,Job completed successfully. Payment will be processed shortly.,True,2025-11-16
2670,1335,Employer,298,Booking,Your service has been completed. Please rate the worker.,False,2025-11-16
2671,1336,Worker,5044,Booking,You have accepted a new booking.,False,2025-08-15
2672,1336,Employer,499,Booking,A worker has accepted your booking.,False,2025-08-15
2673,1337,Worker,5677,Booking,Job completed successfully. Payment will be processed shortly.,True,2025-09-20
2674,1337,Employer,82,Booking,Your service has been completed. Please rate the worker.,False,2025-09-20
2675,1338,Worker,2472,Booking,Job completed successfully. Payment will be processed shortly.,True,2025-05-26
2676,1338,Employer,465,Booking,Your service has been completed. Please rate the worker.,False,2025-05-26
2677,1339,Worker,30,Booking,You have accepted a new booking.,True,2025-12-27
2678,1339,Employer,462,Booking,A worker has accepted your booking.,True,2025-12-27
2679,1340,Worker,3186,Booking,Job completed successfully. Payment will be processed shortly.,True,2025-12-10
2680,1340,Employer,142,Booking,Your service has been completed. Please rate the worker.,True,2025-12-10
2681,1341,Worker,1160,Booking,Job completed successfully. Payment will be processed shortly.,True,2025-06-01
2682,1341,Employer,238,Booking,Your service has been completed. Please rate the worker.,False,2025-06-01
2683,1342,Worker,659,Booking,Job completed successfully. Payment will be processed shortly.,True,2025-11-13
2684,1342,Employer,105,Booking,Your service has been completed. Please rate the worker.,True,2025-11-13
2685,1343,Worker,4642,Booking,Job completed successfully. Payment will be processed shortly.,True,2025-05-17
2686,1343,Employer,179,Booking,Your service has been completed. Please rate the worker.,True,2025-05-17
2687,1344,Worker,4349,Booking,Job completed successfully. Payment will be processed shortly.,False,2025-03-06
