rating_id,booking_id,employer_id,worker_id,rating,review,rated_at
1017,1733,336,1090,5,Very professional.,2025-09-05
1018,1734,362,2197,5,Highly recommended.,2025-08-14
1019,1735,461,2422,5,Very satisfied with the service.,2025-11-23
1020,1736,388,2201,5,Excellent service.,2025-11-12
1021,1737,486,2243,5,Excellent service.,2025-03-02
1022,1741,462,4456,5,Completed the work perfectly.,2025-11-21
1023,1743,467,2913,2,Work was delayed.,2025-09-16
1024,1744,117,3487,5,Highly recommended.,2025-09-19
1025,1745,50,5087,5,Skilled and polite worker.,2025-11-27
1026,1746,107,247,4,Completed the work perfectly.,2025-10-21
1027,1748,45,1493,2,Work was delayed.,2025-12-17
1028,1750,314,6041,5,Very satisfied with the service.,2025-05-01
1029,1752,353,2878,3,Could have been better.,2025-09-21
1030,1754,456,2550,5,Very satisfied with the service.,2025-07-31
1031,1755,187,3321,5,Will definitely hire again.,2025-05-09
1032,1757,134,5754,4,Very satisfied with the service.,2025-02-23
1033,1759,410,5387,4,Finished before the expected time.,2025-06-10
1034,1760,229,5371,2,Poor communication.,2025-05-07
1035,1762,336,1978,4,Will definitely hire again.,2025-02-12
1036,1763,80,4119,3,Completed the job with minor issues.,2025-07-05
1037,1766,134,234,3,Good service overall.,2025-01-11
1038,1767,67,465,4,Good quality work.,2025-12-12
1039,1768,378,5543,4,Excellent service.,2025-07-06
1040,1769,133,1597,4,Finished before the expected time.,2025-12-02
1041,1771,201,669,5,Finished before the expected time.,2025-03-13
1042,1772,352,1610,5,Completed the work perfectly.,2025-12-09
1043,1773,31,927,4,Arrived on time and did a great job.,2025-01-29
1044,1777,393,3395,4,Very satisfied with the service.,2025-12-27
1045,1778,488,4562,4,Good quality work.,2025-03-21
1046,1779,163,964,4,Will definitely hire again.,2025-07-18
1047,1780,447,275,1,Work was delayed.,2025-07-07
1048,1783,420,4211,5,Highly recommended.,2025-01-09
1049,1784,287,1984,4,Very satisfied with the service.,2025-08-29
1050,1785,249,4426,3,Work was satisfactory.,2025-01-15
1051,1787,98,116,4,Excellent service.,2025-10-02
1052,1788,376,1868,5,Arrived on time and did a great job.,2025-07-20
1053,1789,64,5117,3,Completed the job with minor issues.,2025-05-14
1054,1790,468,4631,3,Good service overall.,2025-10-25
1055,1792,23,3252,1,Poor communication.,2025-12-23
1056,1795,341,4227,5,Good quality work.,2025-05-25
1057,1796,3,2790,2,Poor communication.,2025-05-26
1058,1797,37,5342,5,Excellent service.,2025-12-13
1059,1798,327,1251,5,Completed the work perfectly.,2025-04-20
1060,1800,392,4092,5,Completed the work perfectly.,2025-03-18
1061,1801,399,5821,4,Arrived on time and did a great job.,2025-09-13
1062,1805,279,1003,4,Skilled and polite worker.,2025-09-04
1063,1806,457,4119,5,Very professional.,2025-09-13
1064,1807,232,4763,2,Needs improvement.,2025-12-16
1065,1809,341,3114,2,Not satisfied with the quality.,2025-02-10
1066,1810,66,2987,4,Will definitely hire again.,2025-11-09
1067,1812,188,4505,4,Very professional.,2025-01-18
1068,1814,261,4606,5,Excellent service.,2025-07-09
1069,1817,445,2116,4,Good quality work.,2025-01-24
1070,1819,162,398,5,Finished before the expected time.,2025-02-08
1071,1820,278,6016,5,Completed the work perfectly.,2025-03-21
1072,1821,82,5867,5,Finished before the expected time.,2025-04-11
1073,1822,130,2188,3,Good service overall.,2025-09-02
1074,1823,148,5485,3,Work was satisfactory.,2025-02-02
1075,1824,147,5672,3,Could have been better.,2025-11-08
1076,1826,103,3650,5,Arrived on time and did a great job.,2025-08-20
1077,1827,454,1018,4,Arrived on time and did a great job.,2025-07-22
1078,1828,25,2790,3,Could have been better.,2025-11-15
1079,1829,291,4381,2,Poor communication.,2025-12-08
1080,1830,189,2114,2,Needs improvement.,2025-01-26
1081,1831,108,3465,5,Completed the work perfectly.,2025-08-31
1082,1833,265,2598,3,Average experience.,2025-10-18
1083,1837,128,2773,4,Very professional.,2025-03-30
1084,1838,384,4448,4,Very professional.,2025-05-14
1085,1840,199,2354,3,Average experience.,2025-11-26
1086,1842,105,1863,5,Skilled and polite worker.,2025-10-19
1087,1844,202,3247,5,Completed the work perfectly.,2025-09-06
1088,1846,257,2591,3,Could have been better.,2025-06-25
1089,1848,281,626,4,Very satisfied with the service.,2025-09-05
1090,1849,307,1168,3,Work was satisfactory.,2025-09-22
1091,1851,434,5709,3,Completed the job with minor issues.,2025-11-12
1092,1852,117,2713,2,Needs improvement.,2025-07-29
1093,1853,333,5926,3,Could have been better.,2025-10-27
1094,1854,104,3895,3,Average experience.,2025-02-12
1095,1855,404,2891,5,Very satisfied with the service.,2025-10-26
1096,1857,359,6247,3,Good service overall.,2025-11-07
1097,1858,354,5469,5,Arrived on time and did a great job.,2025-06-07
1098,1861,65,3832,5,Finished before the expected time.,2025-06-11
1099,1863,27,3009,4,Excellent service.,2025-04-11
1100,1864,193,2583,2,Work was delayed.,2025-02-17
1101,1865,312,5963,3,Completed the job with minor issues.,2025-05-26
1102,1866,415,5530,2,Not satisfied with the quality.,2025-05-17
1103,1868,341,426,5,Arrived on time and did a great job.,2025-01-15
1104,1869,30,1410,5,Finished before the expected time.,2025-12-02
1105,1870,273,4291,4,Highly recommended.,2025-04-27
1106,1871,242,997,2,Poor communication.,2025-10-02
1107,1873,39,1341,3,Average experience.,2025-04-11
1108,1874,484,4269,5,Finished before the expected time.,2025-03-31
1109,1877,398,3735,3,Completed the job with minor issues.,2025-03-24
1110,1878,479,598,5,Excellent service.,2025-09-06
1111,1879,117,2996,5,Completed the work perfectly.,2025-05-08
1112,1880,389,3565,2,Work was delayed.,2025-12-26
1113,1882,189,4013,4,Skilled and polite worker.,2025-06-14
1114,1883,42,5341,2,Work was delayed.,2025-04-14
1115,1885,93,1879,4,Good quality work.,2025-04-29
1116,1889,231,1020,5,Excellent service.,2025-07-30
1117,1890,460,437,5,Very satisfied with the service.,2025-08-16
1118,1892,340,2610,4,Highly recommended.,2025-01-14
1119,1894,272,3499,5,Good quality work.,2025-10-03
1120,1895,302,2738,4,Very satisfied with the service.,2025-12-10
1121,1896,79,2715,5,Arrived on time and did a great job.,2025-10-28
1122,1897,387,5261,5,Very satisfied with the service.,2025-08-11
1123,1898,496,5230,2,Needs improvement.,2025-02-04
1124,1901,395,5153,5,Highly recommended.,2025-04-19
1125,1902,229,1141,5,Highly recommended.,2025-01-17
1126,1903,269,4399,4,Finished before the expected time.,2025-04-06
1127,1905,223,1397,5,Very satisfied with the service.,2025-06-09
1128,1906,191,3642,4,Excellent service.,2025-12-25
1129,1907,40,3059,4,Will definitely hire again.,2025-09-27
1130,1908,351,962,4,Very professional.,2025-12-23
1131,1910,441,721,1,Job was incomplete.,2025-04-19
1132,1912,354,5555,1,Needs improvement.,2025-04-13
1133,1914,102,1276,5,Arrived on time and did a great job.,2025-09-29
1134,1915,256,1682,5,Arrived on time and did a great job.,2025-06-17
1135,1916,414,2567,5,Finished before the expected time.,2025-10-24
1136,1917,487,5853,5,Will definitely hire again.,2025-05-25
1137,1921,277,542,3,Completed the job with minor issues.,2025-11-04
1138,1922,333,323,3,Good service overall.,2025-02-24
1139,1925,492,5480,1,Not satisfied with the quality.,2025-06-12
1140,1926,249,5512,4,Will definitely hire again.,2025-06-07
1141,1927,112,4465,5,Excellent service.,2025-02-01
1142,1928,54,244,3,Good service overall.,2025-05-12
1143,1929,337,6147,2,Needs improvement.,2025-05-27
1144,1930,172,5152,5,Very professional.,2025-08-24
1145,1932,278,5881,3,Average experience.,2025-10-11
1146,1933,435,3863,3,Average experience.,2025-07-25
1147,1934,482,4446,2,Work was delayed.,2025-06-30
1148,1935,342,4016,3,Good service overall.,2025-12-17
1149,1937,221,2703,5,Very professional.,2025-07-22
1150,1939,249,1346,5,Completed the work perfectly.,2025-05-18
1151,1940,98,6274,2,Job was incomplete.,2025-11-04
1152,1941,419,2150,5,Excellent service.,2025-12-22
1153,1942,405,4146,5,Finished before the expected time.,2025-04-05
1154,1944,139,2405,5,Highly recommended.,2025-11-14
1155,1947,264,859,5,Arrived on time and did a great job.,2025-11-24
1156,1952,252,674,5,Highly recommended.,2025-12-16
1157,1953,106,963,3,Could have been better.,2025-05-20
1158,1957,141,5104,3,Completed the job with minor issues.,2025-06-22
1159,1958,7,2322,1,Needs improvement.,2025-02-02
1160,1959,122,676,5,Excellent service.,2025-09-06
1161,1960,174,6172,5,Very satisfied with the service.,2025-12-14
1162,1961,473,5400,4,Good quality work.,2025-10-26
1163,1962,237,3657,4,Completed the work perfectly.,2025-03-31
1164,1965,276,6337,4,Finished before the expected time.,2025-02-26
1165,1967,206,680,4,Finished before the expected time.,2025-07-31
1166,1969,476,248,5,Highly recommended.,2025-06-14
1167,1970,161,1958,2,Work was delayed.,2025-12-05
1168,1971,360,465,4,Finished before the expected time.,2025-03-03
1169,1972,307,4688,5,Good quality work.,2025-07-26
1170,1974,346,3185,3,Work was satisfactory.,2025-07-22
1171,1975,44,4470,2,Job was incomplete.,2025-07-09
1172,1976,27,4376,3,Average experience.,2025-12-05
1173,1979,383,4211,2,Work was delayed.,2025-08-03
1174,1981,1,4897,5,Will definitely hire again.,2025-01-27
1175,1984,136,6307,3,Work was satisfactory.,2025-12-20
1176,1985,195,4543,2,Needs improvement.,2025-10-21
1177,1986,120,1899,4,Good quality work.,2025-09-10
1178,1988,428,4933,3,Average experience.,2025-03-05
1179,1989,192,218,5,Highly recommended.,2025-07-27
1180,1990,175,5080,5,Skilled and polite worker.,2025-07-23
1181,1991,285,4272,5,Excellent service.,2025-08-31
1182,1994,269,1905,1,Job was incomplete.,2025-05-29
1183,1995,296,2484,5,Arrived on time and did a great job.,2025-01-26
1184,1996,378,465,4,Excellent service.,2025-10-22
1185,1997,112,1151,5,Good quality work.,2025-04-13
1186,1998,442,816,4,Good quality work.,2025-12-05
